	Adjacency	Frequency
Bradyrhizobium_sp_1, Bradyrhizobium_oligotrophicum_1	[]	1
Methylobacterium_nodulans_1, Azospirillum_sp_1, Candidatus_Endolissoclinum_1, Candidatus_Endolissoclinum_2, Methylobacterium_extorquens_1, Methylobacterium_populi_1, Magnetospirillum_magneticum_1, Methyloceanibacter_caenitepidi_1, Parvibaculum_lavamentivorans_1, Methylobacterium_sp_1, Azorhizobium_caulinodans_1, Rhodospirillum_centenum_1, Methylocystis_sp_1, Azospirillum_brasilense_1, Azospirillum_brasilense_2, Tistrella_mobilis_1, Starkeya_novella_1, Xanthobacter_autotrophicus_1, Azospirillum_lipoferum_1, Magnetospirillum_gryphiswaldense_1, Rhodomicrobium_vannielii_1	[]	1
Rhodopseudomonas_palustris_1	[]	1
Candidatus_Saccharibacteria_2	[]	1
Wolbachia_endosymbiont_3	[114]	1
Dehalococcoides_mccartyi_1	[]	1
Dehalogenimonas_lykanthroporepellens_1	[]	1
Ehrlichia_chaffeensis_1, Ehrlichia_sp_1, Ehrlichia_muris_1, Ehrlichia_canis_1	[]	1
Sphingomonas_taxi_1	[]	1
Novosphingobium_pentaromativorans_1, Novosphingobium_sp_1	[]	1
Sphingobium_sp_1, Sphingobium_sp_2, Sphingomonas_sp_1, Sphingomonas_wittichii_1, Sphingobium_chlorophenolicum_1, Novosphingobium_aromaticivorans_1, Caulobacter_crescentus_1, Sphingobium_japonicum_1, Phenylobacterium_zucineum_1, Candidatus_Paracaedibacter_1	[]	1
Mycoplasma_haemofelis_1, Mycoplasma_haemocanis_1	[]	1
Anaplasma_phagocytophilum_1	[]	1
Eubacterium_acidaminophilum_1	[]	1
alpha_proteobacterium_1	[116]	1
Rickettsia_felis_1, Rickettsia_africae_1, Rickettsia_conorii_1, Rickettsia_australis_1, Rickettsia_heilongjiangensis_1, Rickettsia_rickettsii_1, Candidatus_Rickettsia_1, Rickettsia_akari_1, Rickettsia_canadensis_2, Rickettsia_canadensis_1, Rickettsia_peacockii_1, Rickettsia_philipii_1, Rickettsia_helvetica_1, Rickettsia_montanensis_1, Rickettsia_massiliae_1, Rickettsia_monacensis_1, Rickettsia_prowazekii_1, Rickettsia_sibirica_1, Rickettsia_bellii_1, Rickettsia_rhipicephali_1, Rickettsia_parkeri_1, Rickettsia_slovaca_1, Rickettsia_japonica_1	[117]	1
endosymbiont_of_1, Candidatus_Midichloria_1	[]	1
Wolbachia_sp_1, Wolbachia_endosymbiont_1, Drosophila_willistoni_1	[101]	1
Rickettsiales_bacterium_1	[]	1
Candidatus_Pelagibacter_2	[111]	1
Rickettsia_typhi_1	[112]	1
Wolbachia_endosymbiont_2	[]	1
Candidatus_Ruthia_1	[]	1
Calditerrivibrio_nitroreducens_1	[125]	1
Nitratifractor_salsuginis_1, Sulfurovum_sp_1	[]	1
Sphaerochaeta_globosa_1	[]	1
Thiobacillus_denitrificans_1	[124]	1
Neisseria_meningitidis_1, Methylotenera_versatilis_1, Neisseria_gonorrhoeae_1, Neisseria_lactamica_1, Neisseria_elongata_1, Methylotenera_mobilis_1	[123]	1
Marinomonas_sp_1, Marinomonas_posidonica_1	[120]	1
Oleispira_antarctica_1	[]	1
Thermovibrio_ammonificans_1, Desulfurobacterium_thermolithotrophum_1	[]	1
Pseudomonas_sp_1, Methylophaga_frappieri_1, Spiribacter_salinus_1, Methylophaga_nitratireducenticrescens_1, Spiribacter_sp_1	[423]	1
Syntrophus_aciditrophicus_1, Desulfocapsa_sulfexigens_1, Desulfobulbus_propionicus_1, Desulfohalobium_retbaense_1, Desulfobacca_acetoxidans_1, Desulfotalea_psychrophila_1, Desulfovibrio_africanus_1, Thermodesulfovibrio_yellowstonii_1, Thermodesulfatator_indicus_1	[144]	1
Thermodesulfobium_narugense_1, Spirochaeta_thermophila_1	[]	1
Geobacter_lovleyi_1, Geobacter_pickeringii_1, Geoalkalibacter_subterraneus_1, Pelobacter_carbinolicus_1, Leptospirillum_ferriphilum_1, Geobacter_sulfurreducens_1, Geobacter_metallireducens_1, Flexistipes_sinusarabici_1, Deferribacter_desulfuricans_1, Geobacter_bemidjiensis_1, Leptospirillum_ferrooxidans_1, Geobacter_sp_1	[132, 151, 169]	1
Desulfomonile_tiedjei_1	[131]	1
Spirochaeta_smaragdinae_1	[134]	1
Treponema_caldaria_1	[133]	1
Anaerolinea_thermophila_1	[]	1
Sphaerochaeta_pleomorpha_1	[]	1
Sulfobacillus_acidophilus_1	[]	1
Marinobacter_similis_1, Stigmatella_aurantiaca_1, Thioalkalivibrio_sp_1, Pseudomonas_stutzeri_1, Adlercreutzia_equolifaciens_1, Pseudomonas_aeruginosa_1, Coriobacteriaceae_bacterium_1, Pseudomonas_denitrificans_1, Pseudomonas_knackmussii_1, Marinobacter_sp_1, Pseudomonas_sp_3, Marinobacter_adhaerens_1, Thioalkalivibrio_sulfidiphilus_1, Thioflavicoccus_mobilis_1, Marichromatium_purpuratum_1, Halomonas_elongata_1, Chromohalobacter_salexigens_1, Cryptobacterium_curtum_1, Marinobacter_hydrocarbonoclasticus_1, Eggerthella_lenta_1, Thiolapillus_brandeum_1, Anaeromyxobacter_sp_2, Pseudomonas_resinovorans_1, Nitrosococcus_halophilus_1, Thiocystis_violascens_1, Anaeromyxobacter_sp_1, Nitrosococcus_oceani_1, Halorhodospira_halochloris_1, Hahella_chejuensis_2, Azotobacter_vinelandii_1, Coxiella_burnetii_1, Gordonibacter_pamelaeae_1, Legionella_oakridgensis_1, Eggerthella_sp_1, Pseudomonas_balearica_1, Azotobacter_chroococcum_1, endosymbiont_of_3, Legionella_hackeliae_1, Halomonas_sp_1, Halorhodospira_halophila_1, Allochromatium_vinosum_1, Nitrosococcus_watsonii_1, Thioalkalivibrio_nitratireducens_1, Thioalkalivibrio_thiocyanoxidans_1, Desulfurella_acetivorans_1, Anaeromyxobacter_dehalogenans_1, Anaeromyxobacter_dehalogenans_2, Tatlockia_micdadei_1, Marinobacter_salarius_1, Alkalilimnicola_ehrlichii_1, Halomonas_campaniensis_1	[148, 424]	1
Spirochaeta_africana_1	[]	1
Atopobium_parvulum_1	[]	1
Hippea_maritima_1	[]	1
Olsenella_uli_1	[]	1
Thermodesulfobacterium_commune_1, Syntrophobacter_fumaroxidans_1, Desulfomicrobium_baculatum_1, Candidatus_Methylomirabilis_1, Thermodesulfobacterium_geofontis_1, Desulfurivibrio_alkaliphilus_1	[144]	1
Desulfococcus_oleovorans_1	[129, 143]	1
Candidatus_Evansia_1	[]	1
Nitrosomonas_eutropha_1, Nitrosomonas_sp_1, Nitrosospira_multiformis_1, Nitrosomonas_europaea_1	[149, 152, 426]	1
Sphaerochaeta_coccoides_1	[]	1
Legionella_pneumophila_1, Legionella_fallonii_1, Legionella_longbeachae_1	[138]	1
Methylovorus_glucosetrophus_1, Snodgrassella_alvi_1, Pseudogulbenkiania_sp_1, Sideroxydans_lithotrophicus_1, Methylovorus_sp_1, Gallionella_capsiferriformans_1, Laribacter_hongkongensis_1, Methylobacillus_flagellatus_1, Sulfuricella_denitrificans_1, Chromobacterium_violaceum_1	[146]	1
Desulfovibrio_salexigens_1, Desulfovibrio_hydrothermalis_1	[152]	1
Alcanivorax_pacificus_1, Geoalkalibacter_subterraneus_2, Alcanivorax_borkumensis_1, Marinomonas_mediterranea_1, Alcanivorax_dieselolei_1, Simiduia_agarivorans_1, Thalassolituus_oleivorans_1	[131]	1
Teredinibacter_turnerae_1, Kangiella_koreensis_1, Gynuella_sunshinyii_1, Saccharophagus_degradans_1, Cellvibrio_japonicus_1	[146, 150, 435]	1
Sneathia_sp_1, Streptobacillus_moniliformis_1	[]	1
Dictyoglomus_turgidum_1, Dictyoglomus_thermophilum_1	[438]	1
Thermaerobacter_marianensis_1	[]	1
Salinispira_pacifica_1	[]	1
Leptospira_borgpetersenii_1, Leptospira_interrogans_1	[]	1
Mesotoga_prima_1	[]	1
Caldilinea_aerophila_1	[]	1
Dichelobacter_nodosus_1	[]	1
Moraxella_catarrhalis_1	[]	1
Psychrobacter_sp_2	[]	1
Psychrobacter_cryohalolentis_1, Psychrobacter_arcticus_1, Psychrobacter_sp_1	[]	1
Sulfurimonas_denitrificans_1, Sulfurimonas_autotrophica_1	[]	1
Treponema_azotonutricium_1, Treponema_primitia_1	[]	1
Sulfurimonas_gotlandica_1	[]	1
Opitutaceae_bacterium_1, Opitutus_terrae_1, Verrucomicrobia_bacterium_1	[]	1
Denitrovibrio_acetiphilus_1	[]	1
gamma_proteobacterium_1	[131]	1
candidate_division_2	[]	1
Caldisericum_exile_1	[]	1
Streptococcus_pseudopneumoniae_1	[]	1
Mobiluncus_curtisii_1	[]	1
Bifidobacterium_asteroides_1, Bifidobacterium_breve_1, Bifidobacterium_animalis_1, Bifidobacterium_pseudolongum_1, Bifidobacterium_dentium_1, Bifidobacterium_bifidum_1, Bifidobacterium_adolescentis_1, Bifidobacterium_coryneforme_1, Bifidobacterium_longum_1, Bifidobacterium_kashiwanohense_2, Bifidobacterium_indicum_1	[]	1
Tetragenococcus_halophilus_1	[]	1
Staphylococcus_haemolyticus_1	[]	1
Aerococcus_urinae_1	[]	1
Janthinobacterium_agaricidamnosum_1	[]	1
Candidatus_Ishikawaella_1	[]	1
Lactobacillus_helveticus_3	[]	1
Oenococcus_oeni_1, Oenococcus_kitaharae_1	[]	1
Acholeplasma_palmae_1	[]	1
Leuconostoc_citreum_1, Leuconostoc_sp_1, Leuconostoc_carnosum_1, Leuconostoc_mesenteroides_2, Leuconostoc_gelidum_1, Leuconostoc_kimchii_1	[]	1
Lactobacillus_reuteri_1, Lactobacillus_mucosae_1, Lactobacillus_fermentum_2, Lactobacillus_fermentum_1	[]	1
Lactobacillus_brevis_1	[186]	1
Pediococcus_claussenii_1, Pediococcus_pentosaceus_1, Lactobacillus_buchneri_1, Lactobacillus_ruminis_1, Lactobacillus_rhamnosus_1, Lactobacillus_salivarius_1, Lactobacillus_delbrueckii_1, Lactobacillus_casei_1, Lactobacillus_paracasei_1, Lactobacillus_sakei_1, Lactobacillus_plantarum_1	[185]	1
Lactobacillus_hokkaidonensis_1	[]	1
Acholeplasma_brassicae_1	[]	1
Buchnera_aphidicola_5	[]	1
Bifidobacterium_thermophilum_1, Gardnerella_vaginalis_1	[]	1
Intrasporangium_calvum_1	[]	1
Microlunatus_phosphovorus_1	[]	1
Thioploca_ingrica_1	[]	1
Streptosporangium_roseum_1, Thermobispora_bispora_1	[]	1
Dermacoccus_nishinomiyaensis_1, Kitasatospora_setae_1	[]	1
Propionibacterium_acnes_1, Propionibacterium_avidum_1, Propionibacterium_freudenreichii_1, Propionibacterium_acidipropionici_1	[]	1
Nocardioides_sp_1, Pimelobacter_simplex_1, Kribbella_flavida_1	[]	1
Beutenbergia_cavernae_1	[]	1
Cellvibrio_gilvus_1, Cellulomonas_fimi_1, Cellulomonas_flavigena_1, Kocuria_rhizophila_1, Brachybacterium_faecium_1	[401]	1
Nitratiruptor_sp_1	[]	1
Nocardiopsis_dassonvillei_1, Desulfovibrio_gigas_1, Desulfovibrio_vulgaris_1, Nocardiopsis_alba_1	[202, 205, 402]	1
Thermobifida_fusca_1	[201]	1
Acidithiobacillus_ferrooxidans_2, Desulfovibrio_desulfuricans_2, Acidithiobacillus_caldus_1, Desulfovibrio_alaskensis_1, Rubrobacter_xylanophilus_1, Acidithiobacillus_ferrivorans_1, Nautilia_profundicola_1	[403]	1
Desulfovibrio_magneticus_1	[]	1
Thermomonospora_curvata_1, Acidothermus_cellulolyticus_1	[201]	1
Methylacidiphilum_fumariolicum_1, Methylacidiphilum_infernorum_1	[]	1
Turneriella_parva_1	[]	1
Kytococcus_sedentarius_1	[]	1
Thermotoga_petrophila_1, Thermotoga_naphthophila_1, Thermotoga_sp_1, Thermotoga_neapolitana_1, Thermotoga_maritima_1	[211]	1
Pseudothermotoga_elfii_1, Pseudothermotoga_hypogea_1, Pseudothermotoga_lettingae_1, Thermotoga_caldifontis_1	[211]	1
Thermotoga_profunda_1, Pseudothermotoga_thermarum_1	[209, 210]	1
candidate_division_1	[]	1
Leifsonia_xyli_1, Rathayibacter_toxicus_1, Microbacterium_testaceum_1, Tropheryma_whipplei_1, Rothia_dentocariosa_1	[408]	1
Leptospira_biflexa_1	[]	1
Halobacteroides_halobius_3	[]	1
Clostridium_cf_1, Clostridium_saccharolyticum_1, butyrate-producing_bacterium_1	[217]	1
butyrate-producing_bacterium_2	[216]	1
Butyrivibrio_fibrisolvens_1	[]	1
Clostridium_sp_1	[]	1
Thermoanaerobacter_sp_1, Thermoanaerobacter_mathranii_1, Thermoanaerobacter_wiegelii_1, Thermoanaerobacter_pseudethanolicus_1, Thermoanaerobacter_italicus_1, Thermoanaerobacter_kivui_1, Desulfotomaculum_gibsoniae_1, Thermoanaerobacter_brockii_1, Desulfotomaculum_kuznetsovii_1, Caldanaerobacter_subterraneus_1	[223, 233]	1
Mageeibacillus_indolicus_1	[]	1
Thermoanaerobacterium_saccharolyticum_1, Thermoanaerobacterium_xylanolyticum_1, Thermoanaerobacterium_thermosaccharolyticum_1	[]	1
Heliobacterium_modesticaldum_1, Heliobacterium_modesticaldum_2	[220, 230]	1
Carboxydothermus_hydrogenoformans_1, Clostridium_stercorarium_1	[]	1
Syntrophothermus_lipocalidus_1, Syntrophomonas_wolfei_1	[]	1
Halothermothrix_orenii_1, Halanaerobium_hydrogeniformans_1	[]	1
Thermosediminibacter_oceani_1	[228]	1
Candidatus_Saccharimonas_1	[227, 230]	1
Mahella_australiensis_1	[230]	1
Thermincola_potens_1, Clostridium_cellulolyticum_1, Tepidanaerobacter_acetatoxydans_1	[223, 228, 229]	1
Halanaerobium_praevalens_2, Halanaerobium_praevalens_1	[]	1
Anaerococcus_prevotii_1	[]	1
Clostridium_clariflavum_1	[220]	1
Eubacterium_rectale_1	[]	1
Coprococcus_sp_1	[]	1
Ruminococcus_sp_1, Ruminococcus_obeum_1, Eubacterium_eligens_1, Coprococcus_sp_2, Roseburia_intestinalis_1, Roseburia_hominis_1	[]	1
Finegoldia_magna_1	[]	1
Dehalobacter_restrictus_1, Dehalobacter_sp_1	[]	1
Desulfosporosinus_acidiphilus_1	[]	1
Syntrophobotulus_glycolicus_1, Desulfosporosinus_orientis_1	[242]	1
Desulfosporosinus_meridiei_1	[]	1
Desulfosporosinus_orientis_2, Desulfitobacterium_dehalogenans_1, Desulfitobacterium_metallireducens_1, Desulfitobacterium_hafniense_1, Desulfitobacterium_dichloroeliminans_1	[240]	1
Symbiobacterium_thermophilum_2	[]	1
Ferrimonas_balearica_1	[]	1
Candidatus_Saccharibacteria_1	[]	1
Wigglesworthia_glossinidia_2	[]	1
Thiomonas_arsenitoxydans_1, Azoarcus_sp_1, Candidatus_Accumulibacter_1, Aromatoleum_aromaticum_1, Rubrivivax_gelatinosus_1, Thiomonas_intermedia_1	[339]	1
Achromobacter_xylosoxidans_1	[340]	1
Faecalitalea_cylindroides_1	[]	1
Candidatus_Nitrospira_1	[]	1
Desulfovibrio_desulfuricans_1	[]	1
Staphylococcus_hyicus_1, Staphylococcus_carnosus_1, Lysinibacillus_varians_1, Staphylococcus_aureus_1, Staphylococcus_epidermidis_1, Staphylococcus_pseudintermedius_1, Macrococcus_caseolyticus_1, Staphylococcus_warneri_1, Lysinibacillus_fusiformis_1, Staphylococcus_lugdunensis_1, Staphylococcus_pasteuri_1, Lysinibacillus_sphaericus_1	[264]	1
Bacteroidales_bacterium_1	[]	1
Bacillus_cellulosilyticus_2	[256]	1
Brevibacillus_laterosporus_2, Brevibacillus_laterosporus_1	[]	1
Brevibacillus_brevis_1	[254, 257]	1
Paenibacillus_mucilaginosus_2, Paenibacillus_mucilaginosus_1, Paenibacillus_sp_3	[256]	1
Exiguobacterium_antarcticum_1, Exiguobacterium_sibiricum_1, Exiguobacterium_sp_1	[260]	1
Solibacillus_silvestris_1, Bacillus_megaterium_3, Bacillus_megaterium_1	[260, 266]	1
Paenibacillus_polymyxa_1, Enterococcus_faecalis_2, Paenibacillus_graminis_1, Paenibacillus_terrae_1, Paenibacillus_odorifer_1, Enterococcus_sp_2, Paenibacillus_sp_1, Paenibacillus_borealis_1	[258, 259, 263]	1
Bacillus_mycoides_3, Bacillus_mycoides_2, Bacillus_mycoides_4, Listeria_welshimeri_1, Jeotgalibacillus_sp_1, Bacillus_subtilis_1, Bacillus_cellulosilyticus_1, Bacillus_pumilus_1, Bacillus_pumilus_2, Bacillus_thuringiensis_2, Bacillus_thuringiensis_1, Geobacillus_sp_2, Geobacillus_sp_1, Bacillus_cereus_4, Bacillus_cereus_1, Bacillus_cereus_2, Bacillus_coagulans_1, Anoxybacillus_flavithermus_1, Bacillus_weihenstephanensis_1, Bacillus_weihenstephanensis_2, Listeria_seeligeri_1, Listeria_ivanovii_1, Bacillus_atrophaeus_1, Bacillus_licheniformis_2, Bacillus_licheniformis_1, Geobacillus_thermodenitrificans_1, Bacillus_anthracis_2, Bacillus_anthracis_1, Listeria_monocytogenes_1, Bacillus_toyonensis_1, Bacillus_halodurans_1, Bacillus_amyloliquefaciens_1, Planococcus_sp_1, Geobacillus_thermoglucosidasius_1, Bacillus_cytotoxicus_1, Bacillus_cytotoxicus_2, Bacillus_clausii_1, Geobacillus_thermoleovorans_1, Geobacillus_kaustophilus_1, Bacillus_sp_2, Bacillus_bombysepticus_2, Bacillus_bombysepticus_1, Bacillus_methylotrophicus_1, Bacillus_toyonensis_2, Bacillus_pseudofirmus_1	[262, 267]	1
Bacillus_anthracis_3	[261]	1
Paenibacillus_beijingensis_1, Enterococcus_casseliflavus_1, Melissococcus_plutonius_1, Paenibacillus_stellifer_1, Paenibacillus_durus_1, Paenibacillus_sabinae_1, Enterococcus_mundtii_1, Paenibacillus_larvae_1, Enterococcus_hirae_1, Thermobacillus_composti_1, Paenibacillus_sp_4, Enterococcus_faecium_1	[260]	1
Bacillus_sp_3	[252]	1
Staphylococcus_saprophyticus_1, Staphylococcus_xylosus_1	[]	1
Bacillus_megaterium_2	[259]	1
Bacillus_cereus_3	[261]	1
Mollicutes_bacterium_1	[]	1
Corynebacterium_imitans_1, Corynebacterium_singulare_1, Corynebacterium_doosanense_1, Corynebacterium_atypicum_1, Corynebacterium_kutscheri_1, Corynebacterium_ureicelerivorans_1, Corynebacterium_aurimucosum_1, Corynebacterium_camporealensis_1, Corynebacterium_casei_1	[]	1
Rhodococcus_sp_1, Corynebacterium_glutamicum_1, Corynebacterium_callunae_1, Corynebacterium_efficiens_1	[285]	1
Symbiobacterium_thermophilum_1	[]	1
Desulfotomaculum_acetoxidans_1	[]	1
Frankia_sp_1, Frankia_alni_1, Frankia_symbiont_1	[]	1
Fervidobacterium_nodosum_1, Thermosipho_melanesiensis_1, Thermosipho_africanus_1, Fervidobacterium_pennivorans_1	[]	1
Coprothermobacter_proteolyticus_1	[]	1
