	Adjacency	Frequency
Mesotoga_prima_2	[]	1
Marivirga_tractuosa_1	[]	1
Riemerella_anatipestifer_1	[241]	1
Flavobacteriaceae_bacterium_1, Chryseobacterium_sp_2	[240]	1
Capnocytophaga_ochracea_1	[]	1
Mycoplasma_putrefaciens_1, Mycoplasma_yeatsii_2	[264]	1
Mycoplasma_leachii_1, Mycoplasma_mycoides_3, Mycoplasma_mycoides_1, Mycoplasma_capricolum_5, Mycoplasma_capricolum_1	[1192]	1
Streptococcus_suis_1, Streptococcus_suis_3	[]	1
Streptococcus_uberis_1, Streptococcus_parasanguinis_1, Streptococcus_pyogenes_1, Streptococcus_pseudopneumoniae_1, Streptococcus_thermophilus_1, Streptococcus_agalactiae_1, Streptococcus_oralis_1, Streptococcus_salivarius_1, Streptococcus_parauberis_2, Streptococcus_dysgalactiae_1, Streptococcus_mitis_1, Streptococcus_sp_1, Streptococcus_iniae_1, Streptococcus_pneumoniae_3, Streptococcus_pneumoniae_1	[192, 251, 1193]	1
Sulfurospirillum_barnesii_2, Sulfurospirillum_barnesii_1, Sulfurospirillum_deleyianum_1, Sulfurospirillum_deleyianum_2, Sulfurospirillum_multivorans_2	[]	1
Streptococcus_infantarius_1, Streptococcus_macedonicus_1, Streptococcus_lutetiensis_1, Streptococcus_gallolyticus_1, Streptococcus_pasteurianus_1	[]	1
Streptococcus_oligofermentans_2, Streptococcus_gordonii_2, Streptococcus_mutans_2, Streptococcus_intermedius_1, Streptococcus_sanguinis_1, Streptococcus_constellatus_2, Streptococcus_equi_3, Streptococcus_anginosus_1, Streptococcus_equi_2	[]	1
Lactococcus_lactis_1, Lactococcus_garvieae_1	[]	1
Streptococcus_pyogenes_3	[246]	1
Paenibacillus_sp_7	[]	1
Micavibrio_aeruginosavorus_1	[]	1
Paludibacter_propionicigenes_2	[]	1
Porphyromonas_asaccharolytica_2	[]	1
Odoribacter_splanchnicus_3	[265]	1
Flavobacterium_branchiophilum_2, Flavobacterium_branchiophilum_1	[]	1
Mycoplasma_haemofelis_1, Mycoplasma_haemocanis_1	[]	1
Nonlabens_marinus_1	[]	1
Parabacteroides_distasonis_2, Parabacteroides_distasonis_3	[]	1
Capnocytophaga_canimorsus_1, Capnocytophaga_ochracea_2	[207]	1
Flavobacterium_psychrophilum_1	[]	1
Candidatus_Sulcia_4, Candidatus_Sulcia_5, Candidatus_Sulcia_2, Candidatus_Sulcia_3, Candidatus_Sulcia_1	[211]	1
Mycoplasma_putrefaciens_3	[243]	1
Sphingobacterium_sp_5	[256]	1
Turneriella_parva_1	[]	1
Chlorobium_phaeobacteroides_1, Prosthecochloris_aestuarii_1, Chlorobaculum_parvum_2	[]	1
Chloroherpeton_thalassium_2	[]	1
Chlorobium_phaeobacteroides_4, Chlorobium_phaeovibrioides_1, Pelodictyon_phaeoclathratiforme_2, Chlorobium_chlorochromatii_1, Chlorobium_limicola_1	[]	1
Ruminococcus_champanellensis_2	[]	1
Chthonomonas_calidirosea_2	[]	1
Planctomyces_limnophilus_3	[]	1
Rhizobium_tropici_1	[]	1
Agrobacterium_tumefaciens_2, Rhizobium_sp_2, Rhizobium_sp_4, Agrobacterium_fabrum_2, Agrobacterium_sp_2	[]	1
Rhizobium_gallicum_1	[]	1
Rhizobium_leguminosarum_4, Rhizobium_sp_3, Rhizobium_etli_1, Neorhizobium_galegae_2, Agrobacterium_radiobacter_1, Rhizobium_leguminosarum_1, Rhizobium_leguminosarum_3	[]	1
Pirellula_staleyi_1	[]	1
Hydrogenobaculum_sp_1	[]	1
Eubacterium_siraeum_2	[]	1
Streptobacillus_moniliformis_2	[]	1
Denitrovibrio_acetiphilus_1	[]	1
Sneathia_sp_1, Sebaldella_termitidis_1	[]	1
Natranaerobius_thermophilus_1	[]	1
Natranaerobius_thermophilus_2	[1260]	1
Ethanoligenens_harbinense_2	[]	1
Tepidanaerobacter_acetatoxydans_2, Desulfitobacterium_dichloroeliminans_2, Desulfotomaculum_gibsoniae_2, Syntrophobotulus_glycolicus_1, Desulfitobacterium_dehalogenans_2, Desulfosporosinus_meridiei_2, Desulfitobacterium_metallireducens_2, Thermosediminibacter_oceani_3, Desulfosporosinus_acidiphilus_1, Desulfitobacterium_hafniense_2	[302, 1261]	1
Moorella_thermoacetica_1	[]	1
Paenibacillus_larvae_1, Paenibacillus_larvae_2, Paenibacillus_stellifer_1, Paenibacillus_stellifer_2, Paenibacillus_durus_2, Paenibacillus_durus_1, Paenibacillus_borealis_1, Carboxydothermus_hydrogenoformans_2, Paenibacillus_graminis_1, Paenibacillus_graminis_2, Paenibacillus_sp_2, Paenibacillus_sp_1, Paenibacillus_sp_9, Paenibacillus_polymyxa_1, Paenibacillus_polymyxa_2, Paenibacillus_polymyxa_5, Paenibacillus_polymyxa_4, Paenibacillus_terrae_1, Paenibacillus_terrae_2, Paenibacillus_sabinae_1, Paenibacillus_sabinae_2, Paenibacillus_beijingensis_2, Paenibacillus_beijingensis_1, Paenibacillus_sp_11, Paenibacillus_borealis_2, Paenibacillus_odorifer_2, Paenibacillus_odorifer_1	[]	1
Kyrpidia_tusciae_1	[]	1
Thermincola_potens_2, Candidatus_Desulforudis_1, Alicyclobacillus_acidocaldarius_2	[]	1
Carboxydothermus_hydrogenoformans_1	[1262]	1
Ammonifex_degensii_1	[]	1
Desulfotomaculum_kuznetsovii_3	[1263]	1
Thermobacillus_composti_1, Paenibacillus_mucilaginosus_3, Paenibacillus_mucilaginosus_2, Paenibacillus_mucilaginosus_1	[]	1
Clostridium_cellulosi_2	[]	1
Leptotrichia_buccalis_1	[]	1
Staphylococcus_aureus_4, Staphylococcus_aureus_6, Staphylococcus_pseudintermedius_2, Staphylococcus_haemolyticus_1, Staphylococcus_pasteuri_1, Staphylococcus_aureus_5, Staphylococcus_aureus_1, Staphylococcus_aureus_2, Staphylococcus_aureus_3, Staphylococcus_warneri_2, Staphylococcus_warneri_1, Staphylococcus_lugdunensis_3, Staphylococcus_lugdunensis_2, Staphylococcus_lugdunensis_1, Staphylococcus_epidermidis_1, Staphylococcus_epidermidis_2, Staphylococcus_hyicus_1, Staphylococcus_hyicus_2, Staphylococcus_carnosus_1, Staphylococcus_carnosus_2, Staphylococcus_pseudintermedius_1	[]	1
Staphylococcus_saprophyticus_1, Staphylococcus_saprophyticus_2, Staphylococcus_saprophyticus_3, Staphylococcus_xylosus_1, Staphylococcus_xylosus_2	[]	1
Bacillus_subtilis_1, Bacillus_subtilis_3, Oceanobacillus_iheyensis_2, Oceanobacillus_iheyensis_1, Bacillus_atrophaeus_1, Bacillus_licheniformis_1, Bacillus_lehensis_1, Bacillus_lehensis_2, Bacillus_sp_3, Bacillus_sp_2, Bacillus_sp_1, Bacillus_sp_7, Bacillus_sp_4, Bacillus_toyonensis_2, Bacillus_toyonensis_1, Bacillus_cellulosilyticus_1, Lysinibacillus_varians_1, Lysinibacillus_varians_2, Halobacillus_halophilus_1, Halobacillus_halophilus_2, Bacillus_selenitireducens_1, Bacillus_anthracis_2, Bacillus_anthracis_1, Bacillus_halodurans_1, Bacillus_mycoides_3, Bacillus_mycoides_2, Bacillus_mycoides_1, Bacillus_mycoides_4, Jeotgalibacillus_sp_2, Jeotgalibacillus_sp_1, Bacillus_pumilus_1, Solibacillus_silvestris_3, Bacillus_weihenstephanensis_1, Bacillus_weihenstephanensis_2, Solibacillus_silvestris_2, Solibacillus_silvestris_1, Virgibacillus_sp_1, Virgibacillus_sp_2, Bacillus_infantis_1, Bacillus_infantis_2, Brevibacillus_brevis_1, Bacillus_amyloliquefaciens_2, Bacillus_amyloliquefaciens_1, Terribacillus_aidingensis_1, Bacillus_clausii_1, Bacillus_clausii_2, Lysinibacillus_fusiformis_2, Lysinibacillus_fusiformis_1, Lysinibacillus_sphaericus_2, Lysinibacillus_sphaericus_1, Bacillus_thuringiensis_3, Bacillus_thuringiensis_2, Bacillus_thuringiensis_1, Bacillus_thuringiensis_7, Bacillus_thuringiensis_4, Bacillus_cereus_5, Bacillus_cereus_6, Bacillus_cereus_1, Bacillus_cereus_2, Bacillus_megaterium_1, Bacillus_megaterium_2, Brevibacillus_laterosporus_1, Amphibacillus_xylanus_1, Amphibacillus_xylanus_2, Planococcus_sp_2, Planococcus_sp_1, Bacillus_cytotoxicus_1, Bacillus_cytotoxicus_2, Bacillus_bombysepticus_2, Bacillus_bombysepticus_3, Bacillus_methylotrophicus_1, Bacillus_pseudofirmus_2, Bacillus_pseudofirmus_1	[]	1
Exiguobacterium_sibiricum_1, Bacillus_sp_6, Bacillus_sp_5, Exiguobacterium_antarcticum_1, Bacillus_coagulans_1, Bacillus_coagulans_3, Exiguobacterium_sp_3, Exiguobacterium_sp_1, Jeotgalicoccus_sp_1	[]	1
Geobacillus_thermodenitrificans_1, Geobacillus_thermodenitrificans_2, Geobacillus_sp_3, Geobacillus_sp_2, Geobacillus_sp_1, Geobacillus_sp_6, Geobacillus_sp_5, Geobacillus_sp_4, Bacillus_methanolicus_1, Anoxybacillus_flavithermus_2, Anoxybacillus_flavithermus_3, Anoxybacillus_flavithermus_1, Bacillus_methanolicus_2, Geobacillus_thermoglucosidasius_2, Geobacillus_thermoglucosidasius_1, Geobacillus_thermoleovorans_1, Geobacillus_thermoleovorans_2, Geobacillus_kaustophilus_1, Geobacillus_kaustophilus_2	[]	1
Dehalobacter_restrictus_2, Dehalobacter_sp_2	[286]	1
Macrococcus_caseolyticus_2, Macrococcus_caseolyticus_1	[]	1
Ruminococcus_albus_1	[]	1
Bacillus_thuringiensis_6	[]	1
Rhodomicrobium_vannielii_2	[]	1
Granulibacter_bethesdensis_1	[]	1
Pseudovibrio_sp_1	[]	1
Acidiphilium_cryptum_2, Acidiphilium_multivorum_2	[]	1
Magnetospirillum_gryphiswaldense_2	[]	1
Starkeya_novella_1	[]	1
Azorhizobium_caulinodans_1, Xanthobacter_autotrophicus_1	[]	1
Rhodospirillum_photometricum_2	[]	1
Rhodospirillum_rubrum_1	[]	1
Hirschia_baltica_1	[1298]	1
Asticcacaulis_excentricus_2	[]	1
Rickettsiales_bacterium_1	[]	1
Maricaulis_maris_2	[]	1
Candidatus_Babela_2	[]	1
Porphyromonas_asaccharolytica_1	[]	1
Persephonella_marina_2, Persephonella_marina_1	[]	1
Dictyoglomus_turgidum_2, Dictyoglomus_thermophilum_2	[]	1
Geobacter_lovleyi_1, Geobacter_daltonii_1, Geobacter_sp_1, Geobacter_pickeringii_1, Geobacter_uraniireducens_1, Geobacter_metallireducens_1, Pelobacter_propionicus_1, Geobacter_sulfurreducens_1, Geobacter_bemidjiensis_1	[]	1
Leptospirillum_ferriphilum_2, Leptospirillum_ferrooxidans_1	[]	1
Geoalkalibacter_subterraneus_1	[]	1
Pelobacter_carbinolicus_1, Pelobacter_carbinolicus_2	[]	1
Thermocrinis_ruber_1	[]	1
Hydrogenobacter_thermophilus_2, Thermocrinis_albus_1	[]	1
Aquifex_aeolicus_1	[]	1
Ketogulonicigenium_vulgare_2	[]	1
Acetobacter_pasteurianus_2	[]	1
Komagataeibacter_medellinensis_2, Gluconacetobacter_diazotrophicus_3, Gluconacetobacter_diazotrophicus_2, Komagataeibacter_xylinus_2	[]	1
Lactobacillus_paracasei_1, Lactobacillus_rhamnosus_1, Lactobacillus_casei_2	[]	1
Deferribacter_desulfuricans_1	[]	1
Calditerrivibrio_nitroreducens_1	[]	1
Aminobacterium_colombiense_1, Fretibacterium_fastidiosum_2, Thermanaerovibrio_acidaminovorans_2	[]	1
Flexistipes_sinusarabici_1	[]	1
Thermodesulfobium_narugense_2	[]	1
Melissococcus_plutonius_2, Enterococcus_mundtii_2, Enterococcus_faecalis_2, Enterococcus_hirae_2, Enterococcus_faecium_1	[]	1
Lactobacillus_hokkaidonensis_1, Lactobacillus_plantarum_1, Pediococcus_pentosaceus_2, Lactobacillus_brevis_1	[]	1
Lactobacillus_mucosae_2, Lactobacillus_reuteri_1, Lactobacillus_fermentum_1	[]	1
Listeria_welshimeri_2, Listeria_monocytogenes_2, Listeria_ivanovii_2, Listeria_seeligeri_2	[]	1
Pediococcus_claussenii_2, Lactobacillus_buchneri_1, Lactobacillus_sanfranciscensis_1	[]	1
Orientia_tsutsugamushi_1	[]	1
Waddlia_chondrophila_1	[]	1
Polymorphum_gilvum_2	[]	1
Candidatus_Hodgkinia_1	[]	1
Methylobacterium_nodulans_1, Methylobacterium_radiotolerans_1, Methylobacterium_sp_2, Methylobacterium_oryzae_1, Methylobacterium_extorquens_1, Methylobacterium_populi_1	[]	1
Mesorhizobium_ciceri_2, Mesorhizobium_opportunistum_2, Mesorhizobium_australicum_2, Mesorhizobium_huakuii_2, Mesorhizobium_loti_2	[]	1
Agrobacterium_vitis_2, Bartonella_australis_1, Bartonella_henselae_1, Danio_rerio_7, Sinorhizobium_medicae_1, Bartonella_grahamii_1, Ochrobactrum_anthropi_2, Bartonella_clarridgeiae_1, Brucella_ceti_2, Chelativorans_sp_1, Brucella_melitensis_2, Bartonella_bacilliformis_2, Brucella_pinnipedialis_2, Brucella_microti_2, Brucella_canis_2, Bartonella_vinsonii_1, Sinorhizobium_meliloti_1, Martelella_endophytica_2, Brucella_ovis_2, Sinorhizobium_fredii_2, Bartonella_tribocorum_2, Bartonella_quintana_2, Ensifer_adhaerens_2, Brucella_abortus_2, Brucella_suis_2	[]	1
Candidatus_Liberibacter_1	[362]	1
Candidatus_Koribacter_2	[]	1
Methylocystis_sp_1	[]	1
Bradyrhizobium_sp_1, Bradyrhizobium_diazoefficiens_1, Bradyrhizobium_japonicum_2	[]	1
Bradyrhizobium_sp_3, Bradyrhizobium_oligotrophicum_2	[]	1
Oligotropha_carboxidovorans_2, Rhodopseudomonas_palustris_6, Rhodopseudomonas_palustris_4, Nitrobacter_winogradskyi_1	[]	1
Rhodopseudomonas_palustris_1, Nitrobacter_hamburgensis_2	[]	1
Candidatus_Liberibacter_6, Candidatus_Liberibacter_4	[]	1
Methylocella_silvestris_1, Beijerinckia_indica_2	[]	1
Methyloceanibacter_caenitepidi_2	[]	1
Lactobacillus_sanfranciscensis_2	[]	1
Liberibacter_crescens_1	[351]	1
Rickettsia_massiliae_1	[365]	1
Rickettsia_felis_1, Rickettsia_rickettsii_1, Rickettsia_monacensis_1, Rickettsia_sibirica_1, Rickettsia_bellii_1, Rickettsia_heilongjiangensis_1, Candidatus_Rickettsia_1, Rickettsia_canadensis_1, Rickettsia_peacockii_1, Rickettsia_montanensis_1, Rickettsia_typhi_1, Rickettsia_parkeri_1, Rickettsia_africae_1, Rickettsia_conorii_1, Rickettsia_australis_1, Rickettsia_philipii_1, Rickettsia_prowazekii_1, Rickettsia_japonica_1, Rickettsia_slovaca_1, Rickettsia_helvetica_1	[365, 366]	1
Rickettsia_rhipicephali_1	[363, 364]	1
Rickettsia_akari_1	[364]	1
Anaeromyxobacter_sp_1	[]	1
Simkania_negevensis_1	[]	1
Planctomyces_limnophilus_4	[]	1
Debaryomyces_hansenii_7	[]	1
Caenorhabditis_brenneri_9	[]	1
Streptobacillus_moniliformis_1	[]	1
Carnobacterium_sp_2, Exiguobacterium_sp_2	[]	1
Carnobacterium_maltaromaticum_2	[]	1
Sulfurihydrogenibium_azorense_1, Sulfurihydrogenibium_sp_2, Sulfurihydrogenibium_sp_1	[]	1
Candidatus_Nitrospira_2	[]	1
Leptospira_borgpetersenii_1, Leptospira_interrogans_1, Leptospira_biflexa_1	[]	1
Tetragenococcus_halophilus_1, Enterococcus_casseliflavus_1	[]	1
Lactobacillus_salivarius_1, Lactobacillus_sakei_1, Lactobacillus_ruminis_2	[]	1
Lactobacillus_sp_1	[]	1
