	Adjacency	Frequency
Listeria_welshimeri_1, Listeria_seeligeri_1, Listeria_ivanovii_1, Listeria_monocytogenes_1	[298]	1
Clostridium_sp_1, Clostridium_cellulolyticum_1, Clostridium_stercorarium_1, Microcystis_aeruginosa_1, Clostridium_clariflavum_1	[289, 387]	1
Ruminiclostridium_thermocellum_1	[290, 388]	1
Anaerococcus_prevotii_1	[]	1
Clostridium_cellulovorans_1	[389]	1
Nitratiruptor_sp_1	[]	1
Nautilia_profundicola_1	[]	1
Paenibacillus_mucilaginosus_1	[293]	1
Spirochaeta_africana_1	[]	1
Spirochaeta_smaragdinae_1	[]	1
Treponema_pedis_1, Treponema_paraluiscuniculi_1, Treponema_sp_1, Treponema_pallidum_1	[]	1
Salinispira_pacifica_1	[]	1
Treponema_caldaria_1	[]	1
Treponema_azotonutricium_1, Treponema_primitia_1	[]	1
Candidatus_Nitrospira_1	[]	1
Spirochaeta_thermophila_1	[]	1
Singulisphaera_acidiphila_3	[]	1
Thermus_oshimai_1, Thermus_scotoductus_1, Thermus_thermophilus_1, Thermus_sp_1	[317]	1
Alicyclobacillus_acidocaldarius_1, Alicyclobacillus_acidocaldarius_2	[316]	1
Pirellula_staleyi_1	[]	1
Gemmatimonas_aurantiaca_1	[]	1
Sphaerobacter_thermophilus_1	[]	1
Planctomyces_limnophilus_1	[]	1
Caldisericum_exile_1	[]	1
Candidatus_Saccharibacteria_2	[]	1
Aliivibrio_salmonicida_1, Vibrio_sp_1, Vibrio_sp_2, Vibrio_alginolyticus_1, Vibrio_tasmaniensis_1, Vibrio_nigripulchritudo_2, Vibrio_campbellii_2, Vibrio_campbellii_3, Vibrio_campbellii_1, Aliivibrio_wodanis_1, Vibrio_parahaemolyticus_1	[325]	1
Vibrio_campbellii_4	[324]	1
Rhodoferax_ferrireducens_1	[]	1
Simiduia_agarivorans_1, Variovorax_paradoxus_1	[328]	1
Shewanella_frigidimarina_2, Shewanella_violacea_1, Shewanella_violacea_2, Shewanella_frigidimarina_1	[327, 335]	1
Rubrivivax_gelatinosus_1	[]	1
Delftia_acidovorans_1, Comamonas_testosteroni_1, Delftia_sp_1	[]	1
Cellvibrio_japonicus_1	[]	1
Shewanella_sediminis_1	[335]	1
Thalassolituus_oleivorans_1	[]	1
Taylorella_asinigenitalis_1	[]	1
Shewanella_piezotolerans_1, Shewanella_baltica_1, Shewanella_sediminis_2, Shewanella_sp_1, Shewanella_pealeana_1, Shewanella_amazonensis_1, Shewanella_denitrificans_1, Shewanella_denitrificans_2, Shewanella_oneidensis_1, Shewanella_woodyi_1, Shewanella_halifaxensis_1, Shewanella_putrefaciens_1, Vibrio_anguillarum_2, Shewanella_loihica_1	[328, 332]	1
Methylotenera_versatilis_1	[]	1
Burkholderia_cepacia_2, Burkholderia_phymatum_1	[338]	1
Aromatoleum_aromaticum_1	[337]	1
Rhodocyclaceae_bacterium_1, Sulfuritalea_hydrogenivorans_1	[]	1
Burkholderia_multivorans_1, Burkholderia_pseudomallei_4, Burkholderia_pseudomallei_1, Burkholderia_ambifaria_1, Methylobacillus_flagellatus_1, Burkholderia_thailandensis_1, Burkholderia_vietnamiensis_1, Burkholderia_oklahomensis_1, Burkholderia_phytofirmans_1, Burkholderia_ubonensis_1, Burkholderia_mallei_1, Methylovorus_sp_1, Burkholderia_cepacia_1, Burkholderia_fungorum_1, Burkholderia_glumae_1, Methylovorus_glucosetrophus_1, Burkholderia_phenoliruptrix_1, Burkholderia_rhizoxinica_1, Burkholderia_xenovorans_1, Burkholderia_cenocepacia_1, Burkholderia_dolosa_1, Burkholderia_gladioli_1, Burkholderia_lata_1, Burkholderia_sp_1, Burkholderia_sp_3, Methylotenera_mobilis_1	[]	1
Candidatus_Hepatoplasma_1	[]	1
Verrucomicrobia_bacterium_1	[]	1
Thalassospira_xiamenensis_1	[]	1
Candidatus_Tremblaya_1	[]	1
Candidatus_Kinetoplastibacterium_4, Candidatus_Kinetoplastibacterium_1	[]	1
secondary_endosymbiont_2	[]	1
Polaromonas_naphthalenivorans_1	[]	1
Candidatus_Koribacter_1, Acidobacterium_capsulatum_1, Terriglobus_saanensis_1, Granulicella_mallensis_1, Terriglobus_roseus_2, Granulicella_tundricola_1	[]	1
Variovorax_paradoxus_2	[]	1
Achromobacter_xylosoxidans_6	[]	1
Xenopus_tropicalis_43	[]	1
Verminephrobacter_eiseniae_1, Acidovorax_sp_2	[]	1
Achromobacter_xylosoxidans_1	[]	1
Taylorella_equigenitalis_1	[]	1
Methylibium_petroleiphilum_1, Ramlibacter_tataouinensis_1	[]	1
Leptothrix_cholodnii_1	[]	1
Burkholderia_sp_4	[]	1
Candidatus_Solibacter_1	[]	1
Opitutaceae_bacterium_1	[]	1
Coraliomargarita_akajimensis_1	[]	1
Opitutus_terrae_1	[]	1
Magnetospira_sp_1	[]	1
Moorella_thermoacetica_1	[]	1
Rhodospirillum_centenum_1	[]	1
Azospirillum_sp_1, Azospirillum_lipoferum_1, Azospirillum_brasilense_1	[]	1
Burkholderia_gladioli_2	[]	1
Burkholderia_pseudomallei_2, Burkholderia_mallei_2, Burkholderia_sp_2	[]	1
Micavibrio_aeruginosavorus_1	[]	1
Tolumonas_auensis_1	[]	1
Candidatus_Blochmannia_2, Candidatus_Blochmannia_3	[]	1
Edwardsiella_piscicida_2, Shigella_dysenteriae_1, Serratia_plymuthica_1, Salmonella_enterica_1, Salmonella_enterica_3, Escherichia_coli_1, Serratia_sp_1, Serratia_sp_2, Pectobacterium_carotovorum_1, Escherichia_fergusonii_1, Pectobacterium_atrosepticum_1, synthetic_Escherichia_1, Serratia_multitudinisentens_1, Salmonella_bongori_1, Candidatus_Hamiltonella_1, Edwardsiella_ictaluri_2, Shigella_flexneri_1, Shigella_sonnei_1, Serratia_proteamaculans_1, Serratia_liquefaciens_1, Edwardsiella_tarda_1, Serratia_symbiotica_1, Serratia_marcescens_2, Serratia_marcescens_1, Shigella_boydii_1, Escherichia_albertii_1	[376]	1
Yersinia_kristensenii_1, Yersinia_pseudotuberculosis_1, Yersinia_aldovae_1, Yersinia_similis_1, Pantoea_sp_2, Yersinia_rohdei_1, Yersinia_ruckeri_1, Erwinia_pyrifoliae_1, Yersinia_frederiksenii_1, Pantoea_rwandensis_1, Yersinia_intermedia_1, Yersinia_pestis_1, Erwinia_sp_1, Erwinia_tasmaniensis_1, Erwinia_amylovora_1, Yersinia_enterocolitica_1	[374]	1
Wigglesworthia_glossinidia_2	[]	1
