	Adjacency	Frequency
Nomascus_leucogenys_1, Microcebus_murinus_1, Gadus_morhua_64, Gasterosteus_aculeatus_29, Gasterosteus_aculeatus_28, Gasterosteus_aculeatus_21, Gasterosteus_aculeatus_27, Gasterosteus_aculeatus_26, Gasterosteus_aculeatus_24, Ornithorhynchus_anatinus_9, Ornithorhynchus_anatinus_3, Gadus_morhua_42, Gadus_morhua_48, Pongo_pygmaeus_1, Monodelphis_domestica_3, Ceratotherium_simum_7, Ceratotherium_simum_3, Sus_scrofa_9, Sus_scrofa_2, Otolemur_garnettii_2, Otolemur_garnettii_8, Tarsius_syrichta_1, Equus_caballus_1, Equus_caballus_2, Bos_taurus_9, Bos_taurus_3, Erinaceus_europaeus_3, Macropus_eugenii_2, Pan_troglodytes_1, Gadus_morhua_70, Anolis_carolinensis_1, Anolis_carolinensis_4, Cavia_porcellus_1, Cavia_porcellus_5, Takifugu_rubripes_1, Takifugu_rubripes_7, Takifugu_rubripes_6, Takifugu_rubripes_9, Chrysemys_picta_1, Petromyzon_marinus_69, Myotis_lucifugus_3, Myotis_lucifugus_4, Ailuropoda_melanoleuca_10, Gasterosteus_aculeatus_34, Gasterosteus_aculeatus_36, Ovis_aries_1, Ovis_aries_3, Rattus_norvegicus_1, Rattus_norvegicus_5, Gadus_morhua_100, Danio_rerio_66, Danio_rerio_67, Danio_rerio_64, Danio_rerio_65, Felis_catus_4, Felis_catus_6, Papio_hamadryas_2, Oreochromis_niloticus_4, Oreochromis_niloticus_3, Oreochromis_niloticus_1, Tursiops_truncatus_2, Tursiops_truncatus_3, Gadus_morhua_5, Gadus_morhua_1, Gallus_gallus_4, Gallus_gallus_1, Danio_rerio_49, Danio_rerio_44, Danio_rerio_47, Dasypus_novemcinctus_7, Gadus_morhua_91, Takifugu_rubripes_3, Takifugu_rubripes_2, Sorex_araneus_5, Latimeria_chalumnae_5, Mus_musculus_2, Gorilla_gorilla_1, Loxodonta_africana_22, Oryzias_latipes_27, Heterocephalus_glaber_3, Geospiza_fortis_2, Gasterosteus_aculeatus_50, Gasterosteus_aculeatus_51, Gasterosteus_aculeatus_54, Canis_familiaris_11, Trichechus_manatus_4, Petromyzon_marinus_29, Ailuropoda_melanoleuca_9, Ailuropoda_melanoleuca_6, Gadus_morhua_37, Gadus_morhua_39, Oryzias_latipes_61, Petromyzon_marinus_1, Petromyzon_marinus_5, Petromyzon_marinus_6, Gadus_morhua_18, Gasterosteus_aculeatus_11, Danio_rerio_168, Danio_rerio_169, Canis_familiaris_9, Gasterosteus_aculeatus_37, Gasterosteus_aculeatus_31, Gasterosteus_aculeatus_32, Spermophilus_tridecemlineatus_5, Petromyzon_marinus_81, Geospiza_fortis_4, Mustela_putorius_8, Mustela_putorius_9, Xenopus_tropicalis_2, Xenopus_tropicalis_3, Ochotona_princeps_2, Loxodonta_africana_2, Macaca_mulatta_1, Callorhinchus_milii_1, Callorhinchus_milii_2, Taeniopygia_guttata_3, Melopsittacus_undulatus_2, Saimiri_boliviensis_4, Balaenoptera_acutorostrata_5, Balaenoptera_acutorostrata_2, Homo_sapiens_1, Homo_sapiens_6, Gadus_morhua_111, Danio_rerio_17, Taeniopygia_guttata_1, Cricetulus_griseus_3, Danio_rerio_70, Danio_rerio_75, Gadus_morhua_83, Gadus_morhua_84, Loxodonta_africana_11, Loxodonta_africana_15, Loxodonta_africana_17, Danio_rerio_50, Danio_rerio_55, Danio_rerio_54, Sarcophilus_harrisii_4, Petromyzon_marinus_78, Petromyzon_marinus_74, Petromyzon_marinus_76, Dasypus_novemcinctus_17, Dasypus_novemcinctus_18, Papio_anubis_1, Xenopus_tropicalis_15, Xenopus_tropicalis_18, Gasterosteus_aculeatus_49, Gasterosteus_aculeatus_42, Gasterosteus_aculeatus_45, Gasterosteus_aculeatus_44, Petromyzon_marinus_13, Petromyzon_marinus_17, Macaca_mulatta_9, Macaca_mulatta_6, Gadus_morhua_22, Oryzias_latipes_71, Meleagris_gallopavo_1, Callithrix_jacchus_4, Petromyzon_marinus_30, Petromyzon_marinus_32, Petromyzon_marinus_39, Oryctolagus_cuniculus_7, Oryctolagus_cuniculus_2	[35, 45, 46, 47, 48, 51, 52, 53, 56, 58, 60, 61, 64, 72, 76, 78, 86, 136, 199]	1
Anolis_carolinensis_6, Gadus_morhua_7, Latimeria_chalumnae_6, Gadus_morhua_38, Gadus_morhua_11, Gadus_morhua_89, Gadus_morhua_80, Ornithorhynchus_anatinus_14, Gadus_morhua_27	[28, 37, 44, 62]	1
Petromyzon_marinus_21	[44]	1
Gadus_morhua_50	[43, 44]	1
Erinaceus_europaeus_6	[44]	1
Drosophila_grimshawi_2	[]	1
Monodelphis_domestica_9, Macropus_eugenii_4, Sarcophilus_harrisii_2	[51]	1
Trichechus_manatus_10, Erinaceus_europaeus_5, Canis_familiaris_14	[44, 50]	1
Gadus_morhua_47	[36, 44]	1
Danio_rerio_45, Gadus_morhua_16, Danio_rerio_73, Gasterosteus_aculeatus_41, Gasterosteus_aculeatus_43, Petromyzon_marinus_36	[44, 73]	1
Strongylocentrotus_purpuratus_18	[39, 55, 57]	1
Drosophila_melanogaster_1	[40, 54]	1
Gadus_morhua_68, Gadus_morhua_51	[44]	1
Strongylocentrotus_purpuratus_4	[54]	1
Petromyzon_marinus_24, Gadus_morhua_86	[44]	1
Arabidopsis_thaliana_13	[]	1
Gadus_morhua_108, Xenopus_tropicalis_17	[44, 63]	1
Cavia_porcellus_8, Gadus_morhua_4, Gadus_morhua_2, Danio_rerio_43, Loxodonta_africana_25, Petromyzon_marinus_20, Petromyzon_marinus_28, Gadus_morhua_59, Loxodonta_africana_14, Danio_rerio_57	[29, 44, 62, 63, 65, 75]	1
Gadus_morhua_54	[45, 61]	1
Petromyzon_marinus_38	[60, 61]	1
Gadus_morhua_43, Gadus_morhua_99, Gadus_morhua_19, Gadus_morhua_17, Gadus_morhua_26, Oryctolagus_cuniculus_9	[44, 65]	1
Monodelphis_domestica_10	[61, 64, 66]	1
Gadus_morhua_24	[65]	1
Gasterosteus_aculeatus_25, Gadus_morhua_107, Mus_musculus_7, Loxodonta_africana_23, Petromyzon_marinus_26, Loxodonta_africana_12	[68, 88]	1
Gadus_morhua_67	[67]	1
Loxodonta_africana_26, Loxodonta_africana_31	[32]	1
Pongo_pygmaeus_13, Homo_sapiens_10, Nomascus_leucogenys_3	[71, 72, 137]	1
Danio_rerio_72	[70]	1
Gadus_morhua_34, Danio_rerio_58, Ornithorhynchus_anatinus_16, Xenopus_tropicalis_16, Petromyzon_marinus_14	[44, 70, 73, 75, 79, 138]	1
Danio_rerio_51	[53, 72, 74]	1
Danio_rerio_62	[73]	1
Sorex_araneus_3	[61, 72]	1
Petromyzon_marinus_25	[44]	1
Xenopus_tropicalis_19	[]	1
Gadus_morhua_85	[44, 79]	1
Loxodonta_africana_13	[72, 78]	1
Callithrix_jacchus_1	[]	1
Chrysemys_picta_4	[31]	1
Drosophila_pseudoobscura_3, Drosophila_persimilis_3	[]	1
Drosophila_ananassae_2	[40]	1
Anopheles_gambiae_2	[41, 85]	1
Anopheles_gambiae_3	[84]	1
Callorhinchus_milii_43, Latimeria_chalumnae_8, Xenopus_tropicalis_5	[44]	1
Gadus_morhua_71	[]	1
Gadus_morhua_35	[67]	1
Flammulina_velutipes_1	[]	1
Caenorhabditis_brenneri_1, Pristionchus_pacificus_6, Pristionchus_pacificus_3, Caenorhabditis_japonica_2, Caenorhabditis_briggsae_4, Caenorhabditis_elegans_1, Caenorhabditis_remanei_2	[]	1
Plasmodium_falciparum_1, Ornithorhynchus_anatinus_4	[]	1
Strongylocentrotus_purpuratus_26	[97]	1
Gadus_morhua_63, Petromyzon_marinus_2, Petromyzon_marinus_3, Gadus_morhua_13, Gasterosteus_aculeatus_46, Petromyzon_marinus_16	[95]	1
Pristionchus_pacificus_7	[]	1
Petromyzon_marinus_4	[93]	1
Ovis_aries_11	[]	1
Strongylocentrotus_purpuratus_15	[92]	1
Methanobrevibacter_sp_1, Methanosphaera_stadtmanae_1, Methanobrevibacter_smithii_1, Methanobrevibacter_ruminantium_1	[]	1
Balaenoptera_acutorostrata_9	[]	1
Opitutaceae_bacterium_5	[]	1
Encephalitozoon_cuniculi_1, Encephalitozoon_hellem_1, Encephalitozoon_romaleae_1, Encephalitozoon_intestinalis_1	[]	1
Aspergillus_nidulans_4	[]	1
Aspergillus_oryzae_6	[]	1
Aspergillus_oryzae_2	[]	1
Aspergillus_nidulans_3, Aspergillus_fumigatus_4	[]	1
Candida_dubliniensis_1, Candida_albicans_1	[]	1
Pan_troglodytes_6	[]	1
Strongylocentrotus_purpuratus_13, Strongylocentrotus_purpuratus_17	[]	1
Macropus_eugenii_1, Gadus_morhua_103, Gadus_morhua_104, Danio_rerio_60	[110]	1
Danio_rerio_18	[109]	1
Myceliophthora_thermophila_4	[]	1
Methanosphaerula_palustris_3, Methanocorpusculum_labreanum_3, Methanolinea_tarda_3, Methanospirillum_hungatei_3, Methanoregula_formicica_1, Methanoregula_boonei_3	[116]	1
Methanococcus_vannielii_1, Methanococcus_maripaludis_3, Methanococcus_maripaludis_4	[]	1
Methanococcus_aeolicus_3	[]	1
Methanolacinia_petrolearia_2	[]	1
Methanoculleus_marisnigri_1, Methanoculleus_bourgensis_3	[112]	1
Methanococcus_voltae_2	[]	1
Candidatus_Methanoplasma_1, Thermoplasmatales_archaeon_1	[]	1
Yarrowia_lipolytica_6	[]	1
Yarrowia_lipolytica_7	[]	1
Myceliophthora_thermophila_1	[]	1
Scheffersomyces_stipitis_1	[]	1
Komagataella_pastoris_2	[]	1
Millerozyma_farinosa_1	[]	1
Debaryomyces_hansenii_2, Scheffersomyces_stipitis_2	[]	1
Candida_glabrata_2, Tetrapisispora_blattae_2	[]	1
Zygosaccharomyces_rouxii_2, Lachancea_thermotolerans_1	[]	1
Naumovozyma_castellii_1, Kluyveromyces_lactis_1, Kazachstania_naganishii_1, Naumovozyma_dairenensis_3, Tetrapisispora_phaffii_2, Saccharomyces_sp_1, Saccharomyces_cerevisiae_1	[]	1
Kazachstania_africana_4	[]	1
Lachancea_kluyveri_1, Torulaspora_delbrueckii_1	[]	1
Lachancea_thermotolerans_3	[]	1
Tetrapisispora_phaffii_4	[]	1
Myceliophthora_thermophila_7	[]	1
Chrysemys_picta_9	[]	1
Populus_trichocarpa_5	[]	1
Oreochromis_niloticus_5	[44, 138]	1
Pan_troglodytes_14	[70, 138]	1
Danio_rerio_69	[72, 136, 137]	1
Yarrowia_lipolytica_2, Yarrowia_lipolytica_4	[140]	1
Yarrowia_lipolytica_5	[139]	1
Kluyveromyces_lactis_3	[]	1
Acidianus_hospitalis_1	[]	1
Sulfolobus_acidocaldarius_2	[]	1
Caldivirga_maquilingensis_3	[]	1
Pyrococcus_furiosus_4	[]	1
Burkholderia_pseudomallei_4	[]	1
Natronomonas_pharaonis_3, Natronomonas_moolapensis_2	[]	1
Haloferax_mediterranei_3, Halobacterium_sp_2, Halorubrum_lacusprofundi_2, Halogeometricum_borinquense_2, Haloferax_volcanii_3, Halobacterium_salinarum_3, Haloquadratum_walsbyi_2, Salinarchaeum_sp_1	[]	1
Haloarcula_sp_1, Haloarcula_marismortui_2, Haloterrigena_turkmenica_1, Halovivax_ruber_3, Natronobacterium_gregoryi_3, Halopiger_xanaduensis_1, Natronococcus_occultus_4, Natrinema_pellirubrum_2, Halostagnicola_larsenii_3, Halalkalicoccus_jeotgali_3, Natrinema_sp_2, Natrialba_magadii_2, Haloarcula_hispanica_3	[]	1
Halorhabdus_utahensis_2, Halorhabdus_tiamatea_3	[151]	1
Halomicrobium_mukohataei_1	[150]	1
Candidatus_Portiera_5	[153]	1
Candidatus_Portiera_2	[152]	1
Pyrobaculum_islandicum_2, Thermoproteus_neutrophilus_1	[]	1
Methanomethylovorans_hollandica_3, Methanocella_arvoryzae_3, Methanocella_conradii_1, Picrophilus_torridus_3, Ferroplasma_acidarmanus_2, Methanocella_paludicola_3	[]	1
Methanosaeta_thermophila_1, Methanosaeta_concilii_2, Methanosaeta_harundinacea_1	[]	1
Methanosarcina_vacuolata_1, Methanococcoides_burtonii_3, Methanosarcina_mazei_4, Methanosarcina_mazei_3, Methanosarcina_horonobensis_3, Methanosarcina_horonobensis_4, Methanosarcina_barkeri_1, Methanococcoides_methylutens_2, Methanosarcina_thermophila_3, Methanosalsum_zhilinae_3, Methanohalophilus_mahii_1, Methanosarcina_acetivorans_2, Methanosarcina_siciliae_2, Methanosarcina_lacustris_3, Methanolobus_psychrophilus_1, Methanosarcina_sp_1, Methanosarcina_sp_7	[158, 159]	1
Methanohalobium_evestigatum_1	[157]	1
Thermoplasma_acidophilum_2, Thermoplasma_volcanium_1	[157]	1
Methanopyrus_kandleri_2	[]	1
Methanothermococcus_okinawensis_3	[]	1
Methanocaldococcus_jannaschii_2, Methanocaldococcus_vulcanius_1, Methanocaldococcus_fervens_1, Methanocaldococcus_sp_1, Methanocaldococcus_infernus_2	[]	1
Methanotorris_igneus_3	[]	1
Methanobacterium_lacus_2, Methanobacterium_sp_2, Methanothermobacter_sp_2, Methanothermobacter_thermautotrophicus_2, Methanobacterium_formicicum_3, Methanothermobacter_marburgensis_1, Methanobacterium_paludis_2	[]	1
Ferroglobus_placidus_1, Geoglobus_acetivorans_1, Archaeoglobus_veneficus_2, Archaeoglobus_fulgidus_2, Archaeoglobus_sulfaticallidus_3	[]	1
Archaeoglobus_profundus_1	[]	1
Candidatus_Methanomassiliicoccus_1	[]	1
Nitrosopumilus_maritimus_2	[]	1
Thermococcus_sibiricus_1, Pyrococcus_furiosus_3, Pyrococcus_sp_3, Thermococcus_litoralis_2, Thermococcus_kodakarensis_3, Pyrococcus_horikoshii_3	[]	1
Palaeococcus_pacificus_1, Thermococcus_sp_2	[]	1
Pyrococcus_yayanosii_2, Thermococcus_gammatolerans_1, Thermococcus_onnurineus_1, Candidatus_Korarchaeum_1, Thermococcus_sp_4, Thermococcus_eurythermalis_2, Thermococcus_barophilus_1, Pyrococcus_sp_5, Thermococcus_nautili_3	[]	1
Ignicoccus_hospitalis_3, Acidilobus_saccharovorans_2, Desulfurococcus_mucosus_1, Ignisphaera_aggregans_3, Desulfurococcus_kamchatkensis_2	[174]	1
Methanothermus_fervidus_2	[]	1
Hyperthermus_butylicus_1, Aeropyrum_pernix_1	[172]	1
Vulcanisaeta_moutnovskia_2, Vulcanisaeta_distributa_1	[]	1
Rickettsia_slovaca_3	[1011]	1
Yarrowia_lipolytica_3	[]	1
Streptomyces_glaucescens_1, Streptomyces_fulvissimus_3, Streptomyces_griseus_3, Streptomyces_pratensis_3, Streptomyces_lydicus_2, Streptomyces_violaceusniger_4, Streptomyces_albus_2, Streptomyces_rapamycinicus_3, Streptomyces_avermitilis_2, Streptomyces_hygroscopicus_2, Streptomyces_cyaneogriseus_2, Streptomyces_scabiei_4, Streptomyces_collinus_1, Streptomyces_bingchenggensis_1, Streptomyces_davawensis_2, Streptomyces_albulus_2, Streptomyces_vietnamensis_2, Kitasatospora_setae_2, Streptomyces_venezuelae_2, Streptomyces_sp_2, Streptomyces_lividans_3, Streptomyces_nodosus_1	[1058]	1
Saccharothrix_espanaensis_4, Actinosynnema_mirum_3, Pseudonocardia_dioxanivorans_2, Frankia_sp_3, Actinoplanes_sp_8	[1059]	1
Candida_orthopsilosis_3	[]	1
Ashbya_gossypii_1	[]	1
Debaryomyces_hansenii_4	[]	1
Tetrapisispora_blattae_1	[]	1
Eremothecium_cymbalariae_1, Saccharomycetaceae_sp_1	[]	1
Cyberlindnera_jadinii_2	[]	1
Candida_orthopsilosis_2	[]	1
Saccharomycetaceae_sp_6, Ashbya_gossypii_4	[]	1
Saccharomycetaceae_sp_5, Ashbya_gossypii_3	[]	1
Valsa_mali_1	[]	1
Oleispira_antarctica_2	[]	1
Neurospora_crassa_1	[]	1
Thielavia_terrestris_4, Thielavia_terrestris_1, Thielavia_terrestris_2	[]	1
Orientia_tsutsugamushi_2	[]	1
Candidatus_Portiera_12	[195]	1
Candidatus_Portiera_7	[194, 197]	1
Candidatus_Tremblaya_3	[]	1
Candidatus_Portiera_3, Candidatus_Portiera_6	[195]	1
Strongylocentrotus_purpuratus_28	[39]	1
Gadus_morhua_46, Sus_scrofa_10, Petromyzon_marinus_12	[44]	1
Callorhinchus_milii_30	[]	1
Candidatus_Carsonella_3	[1644]	1
Medicago_truncatula_23	[]	1
Zea_mays_6	[]	1
Zea_mays_21	[]	1
Sorghum_bicolor_19, Zea_mays_20	[]	1
Medicago_truncatula_11	[222]	1
Zea_mays_24	[]	1
Sorghum_bicolor_11	[]	1
Sorghum_bicolor_27	[]	1
Zea_mays_26	[]	1
Zea_mays_30	[]	1
Arabidopsis_thaliana_4	[]	1
Oryza_sativa_21, Arabidopsis_thaliana_1, Zea_mays_7, Oryza_sativa_11, Brachypodium_distachyon_1, Sorghum_bicolor_5, Glycine_max_4, Populus_trichocarpa_3, Vitis_vinifera_1	[220]	1
Medicago_truncatula_5, Glycine_max_3, Populus_trichocarpa_2, Medicago_truncatula_19	[222]	1
Physcomitrella_patens_1	[216, 219]	1
Physcomitrella_patens_8	[215]	1
Zea_mays_34	[218]	1
Zea_mays_27	[217]	1
Physcomitrella_patens_9	[215]	1
Vitis_vinifera_12	[213]	1
Medicago_truncatula_20	[]	1
Medicago_truncatula_21	[206, 214]	1
Sorghum_bicolor_28	[]	1
Zea_mays_11, Sorghum_bicolor_15	[]	1
Candidatus_Hodgkinia_1	[226]	1
Candidatus_Hodgkinia_8, Candidatus_Hodgkinia_10	[225]	1
Candidatus_Hodgkinia_6	[]	1
Melopsittacus_undulatus_3	[]	1
Chamaesiphon_minutus_3	[]	1
Stanieria_cyanosphaera_3, Cyanothece_sp_1, Synechococcus_sp_17	[]	1
Crinalium_epipsammum_2	[]	1
Nodularia_spumigena_2, cyanobacterium_endosymbiont_1	[]	1
Pleurocapsa_sp_1, Microcoleus_sp_5, Cyanothece_sp_6, Chroococcidiopsis_thermalis_2, Nostoc_sp_4, Anabaena_variabilis_1, Acaryochloris_marina_3, Geitlerinema_sp_1, Halothece_sp_2	[234]	1
Synechococcus_elongatus_3, Synechococcus_sp_26	[233]	1
Mannheimia_haemolytica_2	[]	1
Mannheimia_haemolytica_5, Mannheimia_varigena_3	[]	1
Actinobacillus_suis_1, Haemophilus_parasuis_1, Actinobacillus_pleuropneumoniae_3, Actinobacillus_equuli_1, Haemophilus_influenzae_3, Haemophilus_ducreyi_1	[]	1
Bibersteinia_trehalosi_2	[]	1
Advenella_mimigardefordensis_1	[]	1
Advenella_kashmirensis_2	[]	1
Haemophilus_parainfluenzae_3	[]	1
Taylorella_asinigenitalis_1, Taylorella_equigenitalis_2	[]	1
Synechococcus_sp_19	[]	1
Pseudanabaena_sp_1	[]	1
Oscillatoria_acuminata_1	[]	1
Nanoarchaeum_equitans_2	[]	1
Pediococcus_claussenii_1, Enterococcus_mundtii_1, Enterococcus_faecalis_2, Pediococcus_pentosaceus_1, Enterococcus_casseliflavus_1, Enterococcus_hirae_1, Lactobacillus_ruminis_2, Enterococcus_faecium_4	[248, 249]	1
Melissococcus_plutonius_1	[247]	1
Lactobacillus_sanfranciscensis_1	[247]	1
Brachybacterium_faecium_2	[]	1
Oscillatoria_nigro-viridis_4, Gloeocapsa_sp_3	[]	1
Gloeobacter_kilaueensis_1, Gloeobacter_violaceus_2	[]	1
Corallococcus_coralloides_4	[]	1
Nostoc_sp_1, Cylindrospermum_stagnale_3	[]	1
Enterococcus_faecalis_10	[]	1
Propionibacterium_propionicum_1	[]	1
Dasypus_novemcinctus_9	[]	1
Candidatus_Carsonella_2	[]	1
Providencia_stuartii_7	[]	1
Eubacterium_siraeum_3	[]	1
Arthrobacter_chlorophenolicus_5	[]	1
Saprospira_grandis_2	[]	1
Campylobacter_hominis_3	[]	1
Gadus_morhua_82	[]	1
Drosophila_yakuba_1	[]	1
Gasterosteus_aculeatus_22, Gasterosteus_aculeatus_35, Gasterosteus_aculeatus_53, Danio_rerio_71	[267, 268]	1
Gadus_morhua_32	[266]	1
Gadus_morhua_88	[266]	1
Strongylocentrotus_purpuratus_29	[1]	1
Ochrobactrum_anthropi_3	[]	1
Sulfurospirillum_deleyianum_2	[]	1
Treponema_azotonutricium_2	[]	1
Spirochaeta_smaragdinae_2	[]	1
Peptoclostridium_difficile_6	[]	1
Sinorhizobium_meliloti_8	[]	1
Actinoplanes_sp_4	[]	1
Borrelia_garinii_2, Borrelia_bissettii_2, Borrelia_valaisiana_2, Borrelia_burgdorferi_2, Borrelia_afzelii_2, Borrelia_chilensis_2	[]	1
Borrelia_crocidurae_2	[279, 282, 285]	1
Borrelia_duttonii_2, Borrelia_recurrentis_2	[278, 286]	1
Spirochaeta_thermophila_1	[]	1
Borrelia_miyamotoi_2, Sphaerochaeta_pleomorpha_1, Sphaerochaeta_globosa_3, Borrelia_hermsii_2	[282, 288]	1
Borrelia_turicatae_2, Borrelia_parkeri_2	[278, 281]	1
Deinococcus_geothermalis_1, Spirochaeta_smaragdinae_1	[286]	1
Treponema_primitia_1	[]	1
Treponema_caldaria_3, Salinispira_pacifica_2, Spirochaeta_africana_3	[278, 286]	1
Deinococcus_proteolyticus_2, Deinococcus_deserti_3, Deinococcus_swuensis_2, Deinococcus_maricopensis_2, Deinococcus_radiodurans_1, Deinococcus_gobiensis_2	[279, 283, 285]	1
Treponema_denticola_2, Treponema_putidum_1, Treponema_paraluiscuniculi_3, Treponema_pallidum_3, Treponema_pedis_2	[]	1
Treponema_sp_2	[281]	1
Treponema_brennaborense_2	[]	1
Hahella_chejuensis_1	[]	1
Prevotella_dentalis_3	[]	1
Pseudomonas_aeruginosa_7	[]	1
Nostoc_sp_3	[]	1
Medicago_truncatula_9, Valsa_mali_5	[]	1
candidate_division_5	[]	1
Campylobacter_hominis_2	[]	1
Pseudomonas_fluorescens_9, Pseudomonas_savastanoi_2	[]	1
Jonesia_denitrificans_4	[]	1
Gadus_morhua_33	[]	1
Actinobacillus_succinogenes_3	[]	1
Mannheimia_succiniciproducens_2	[]	1
Trueperella_pyogenes_3	[]	1
Pasteurella_multocida_1, Gallibacterium_anatis_3, Aggregatibacter_actinomycetemcomitans_3, Aggregatibacter_aphrophilus_2	[309]	1
Actinobaculum_schaalii_1	[]	1
Caldivirga_maquilingensis_2	[]	1
Xylanimonas_cellulosilytica_2, Isoptericola_variabilis_1	[]	1
Beutenbergia_cavernae_1	[]	1
Corynebacterium_sp_2	[]	1
Pasteurella_multocida_6	[303]	1
Pusillimonas_sp_1	[]	1
Arcanobacterium_haemolyticum_3	[]	1
Drosophila_sechellia_6, Drosophila_sechellia_4	[]	1
Danio_rerio_27	[]	1
Callorhinchus_milii_73	[]	1
Mobiluncus_curtisii_2	[]	1
Sorangium_cellulosum_2	[]	1
Archaeoglobus_profundus_2	[]	1
Ferroglobus_placidus_3	[]	1
Geoglobus_acetivorans_3, Archaeoglobus_veneficus_1, Archaeoglobus_fulgidus_3, Archaeoglobus_sulfaticallidus_2	[]	1
Candidatus_Methanomassiliicoccus_3	[]	1
Herpetosiphon_aurantiacus_2	[]	1
Hahella_chejuensis_4	[]	1
Actinoplanes_missouriensis_2	[]	1
Cricetulus_griseus_2	[]	1
Atopobium_parvulum_3	[]	1
Thermofilum_pendens_2	[]	1
Brachybacterium_faecium_3	[]	1
Chloroflexus_sp_1, Chloroflexus_aggregans_1, Chloroflexus_aurantiacus_1	[]	1
Roseiflexus_castenholzii_3, Roseiflexus_sp_3	[]	1
Olsenella_uli_1	[]	1
Oryza_sativa_27, Brachypodium_distachyon_11, Oryza_sativa_4, Zea_mays_2, Oryza_sativa_12, Oryza_sativa_14, Sorghum_bicolor_18	[7]	1
Ilyobacter_polytropus_3	[]	1
Leptotrichia_buccalis_2	[]	1
Sebaldella_termitidis_3	[]	1
Fusobacterium_nucleatum_1	[]	1
Sneathia_sp_2	[]	1
Streptobacillus_moniliformis_1	[]	1
Campylobacter_iguaniorum_1, Campylobacter_fetus_2	[]	1
Canis_familiaris_5	[]	1
Danio_rerio_102	[]	1
Conexibacter_woesei_1	[]	1
Arthrobacter_chlorophenolicus_4	[]	1
Petromyzon_marinus_61, Petromyzon_marinus_66	[344]	1
Petromyzon_marinus_55	[343]	1
Campylobacter_volucris_1, Campylobacter_insulaenigrae_1, Campylobacter_coli_1, Campylobacter_jejuni_1, Campylobacter_sp_1, Campylobacter_lari_1, Campylobacter_peloridis_1, Campylobacter_subantarcticus_1	[]	1
Niastella_koreensis_2	[]	1
Candidatus_Nasuia_2	[]	1
Weeksella_virosa_3	[352]	1
Campylobacter_fetus_1	[]	1
Campylobacter_iguaniorum_3	[]	1
Psychromonas_ingrahamii_2, Psychromonas_sp_1, Psychromonas_sp_3	[353]	1
Flexibacter_litoralis_3	[348]	1
