	Adjacency	Frequency
Methanococcus_vannielii_1, Methanothermococcus_okinawensis_1, Methanococcus_maripaludis_2, Methanococcus_maripaludis_1	[]	1
Methanococcus_aeolicus_1	[]	1
Methanotorris_igneus_1, Methanocaldococcus_fervens_1, Methanocaldococcus_sp_1, Methanocaldococcus_jannaschii_1, Methanocaldococcus_infernus_1, Methanocaldococcus_vulcanius_1	[]	1
Flexibacter_litoralis_1	[]	1
Pseudomonas_mendocina_1, Pseudomonas_entomophila_1, Pseudomonas_fulva_1, Pseudomonas_sp_2, Pseudomonas_cremoricolorata_1, Pseudomonas_pseudoalcaligenes_1, Kangiella_koreensis_1, Pseudomonas_parafulva_1, Alcanivorax_borkumensis_1, Colwellia_psychrerythraea_1, Pseudomonas_plecoglossicida_1, Pseudomonas_putida_1, Pseudomonas_mosselii_1, Oleispira_antarctica_1	[]	1
Thalassolituus_oleivorans_1	[]	1
Candidatus_Profftella_1	[]	1
Candidatus_Zinderia_1	[]	1
Blochmannia_endosymbiont_2	[15]	1
Gadus_morhua_37	[7]	1
Maribacter_sp_2	[]	1
Maribacter_sp_1, Aequorivita_sublithincola_1, Zobellia_galactanivorans_1, Saprospira_grandis_1, Streptococcus_sp_2, Cellulophaga_lytica_1	[52, 57]	1
Pedobacter_saltans_1, Pedobacter_heparinus_1, Solitalea_canadensis_1, Sphingobacterium_sp_1, Sphingobacterium_sp_2	[]	1
Bacteroidales_bacterium_1, Fluviicola_taffensis_2, Fluviicola_taffensis_1	[]	1
Owenweeksia_hongkongensis_1	[]	1
Alistipes_finegoldii_1	[64]	1
Draconibacterium_orientale_1	[65]	1
Prevotella_denticola_1, Prevotella_sp_1, Bacteroides_salanitronis_1, Prevotella_dentalis_1, Prevotella_ruminicola_1, Prevotella_intermedia_1, Prevotella_melaninogenica_1	[]	1
Porphyromonas_asaccharolytica_1, Bacteroides_vulgatus_1, Porphyromonas_gingivalis_1, Barnesiella_viscericola_1, Tannerella_forsythia_1, Bacteroides_thetaiotaomicron_1, Xenopus_tropicalis_39, Parabacteroides_distasonis_1, Bacteroides_dorei_2, Bacteroides_dorei_1, Bacteroides_fragilis_1, Paludibacter_propionicigenes_1, Porphyromonadaceae_bacterium_1, Xenopus_tropicalis_47, Bacteroides_helcogenes_1	[45]	1
Candidatus_Azobacteroides_1	[54]	1
Candidatus_Azobacteroides_2	[53]	1
Haliscomenobacter_hydrossis_1	[]	1
Dokdonia_sp_1, Croceibacter_atlanticus_1, Psychroflexus_torquis_1, Robiginitalea_biformata_1, Nonlabens_marinus_1, Drosophila_willistoni_5, Formosa_agariphila_1, Cellulophaga_baltica_1, Zunongwangia_profunda_1, Gramella_forsetii_1, Nonlabens_dokdonensis_1, Winogradskyella_sp_2, Weeksella_virosa_1, Siansivirga_zeaxanthinifaciens_1, Muricauda_ruestringensis_1, Cellulophaga_algicola_1, Lacinutrix_sp_1	[57]	1
Capnocytophaga_ochracea_1, Capnocytophaga_canimorsus_1	[45, 56]	1
Blattabacterium_sp_1, Blattabacterium_sp_3, Blattabacterium_sp_2, Candidatus_Sulcia_3	[]	1
Flavobacteriaceae_bacterium_1, Riemerella_anatipestifer_1, Muricauda_lutaonensis_1, Marivirga_tractuosa_1, Ornithobacterium_rhinotracheale_1, Chryseobacterium_sp_1, Elizabethkingia_anophelis_1, Elizabethkingia_sp_1	[63]	1
Candidatus_Sulcia_5, Candidatus_Sulcia_1	[64]	1
endosymbiont_of_2	[]	1
Candidatus_Uzinura_1	[]	1
Polaribacter_sp_1	[59, 66]	1
Candidatus_Sulcia_2	[49, 60]	1
Flavobacterium_branchiophilum_1	[50]	1
Flavobacterium_columnare_1, Myroides_profundi_1, Flavobacterium_indicum_1, Flavobacterium_johnsoniae_1, Myroides_sp_1	[63]	1
Odoribacter_splanchnicus_1	[]	1
Myroides_profundi_2	[]	1
Mucinivorans_hirudinis_1	[]	1
Actinoplanes_sp_2	[]	1
Jeotgalibacillus_sp_2	[]	1
Caenorhabditis_remanei_5	[]	1
Taeniopygia_guttata_20	[]	1
Actinoplanes_sp_4	[]	1
Verrucomicrobium_spinosum_3	[]	1
Archaeoglobus_profundus_1	[]	1
Mycoplasma_yeatsii_1, Mycoplasma_mycoides_1, Mesoplasma_florum_1, Mycoplasma_leachii_1, Mycoplasma_capricolum_1, Mycoplasma_putrefaciens_1	[]	1
Spiroplasma_apis_1	[]	1
Spiroplasma_diminutum_1, Spiroplasma_culicicola_1, Spiroplasma_taiwanense_1	[]	1
Spiroplasma_sabaudiense_1	[]	1
Planctomyces_limnophilus_2	[]	1
Spiroplasma_syrphidicola_1, Spiroplasma_chrysopicola_1	[83]	1
Spiroplasma_mirum_1	[82]	1
Myxococcus_stipitatus_2	[85]	1
Myxococcus_stipitatus_3, Myxococcus_xanthus_2	[84]	1
Desulfotomaculum_acetoxidans_6	[]	1
Gordonia_bronchialis_2	[]	1
Cyberlindnera_jadinii_3	[]	1
Plasmodium_falciparum_2	[]	1
Papio_anubis_18, Papio_hamadryas_10	[]	1
Naumovozyma_castellii_1, Naumovozyma_dairenensis_1	[]	1
Acidithiobacillus_ferrooxidans_2	[]	1
Pristionchus_pacificus_11, Pristionchus_pacificus_9	[95]	1
Pristionchus_pacificus_8	[]	1
Pristionchus_pacificus_7	[93]	1
Caenorhabditis_briggsae_7, Caenorhabditis_elegans_1, Caenorhabditis_remanei_8, Caenorhabditis_remanei_2	[97]	1
Caenorhabditis_briggsae_1, Caenorhabditis_briggsae_4, Caenorhabditis_briggsae_11, Caenorhabditis_briggsae_15, Caenorhabditis_briggsae_14, Caenorhabditis_briggsae_9	[96, 98, 99]	1
Caenorhabditis_briggsae_3	[97]	1
Caenorhabditis_briggsae_8	[97]	1
Caenorhabditis_remanei_1	[101]	1
Caenorhabditis_briggsae_2	[100]	1
Bifidobacterium_adolescentis_1	[]	1
Caenorhabditis_brenneri_15	[]	1
Caenorhabditis_brenneri_8, Caenorhabditis_brenneri_5	[105, 106]	1
Caenorhabditis_brenneri_10	[104]	1
Caenorhabditis_brenneri_11, Caenorhabditis_brenneri_4, Caenorhabditis_brenneri_6, Caenorhabditis_brenneri_7	[104, 107]	1
Caenorhabditis_brenneri_9	[106]	1
Callithrix_jacchus_5, Balaenoptera_acutorostrata_5	[]	1
Pristionchus_pacificus_6, Caenorhabditis_japonica_4	[]	1
Caenorhabditis_elegans_5	[]	1
Caenorhabditis_brenneri_12, Caenorhabditis_elegans_2, Pristionchus_pacificus_2, Caenorhabditis_japonica_7, Caenorhabditis_brenneri_3, Caenorhabditis_japonica_1, Caenorhabditis_briggsae_10, Caenorhabditis_briggsae_20, Caenorhabditis_remanei_4	[]	1
Caenorhabditis_briggsae_12	[]	1
Gadus_morhua_4	[]	1
Gasterosteus_aculeatus_11	[]	1
Danio_rerio_102	[]	1
Danio_rerio_46, Danio_rerio_108, Danio_rerio_136	[155]	1
Glycine_max_10, Brachypodium_distachyon_9	[]	1
Caenorhabditis_japonica_8	[]	1
Takifugu_rubripes_9	[]	1
Danio_rerio_120	[]	1
Pristionchus_pacificus_14	[]	1
Callithrix_jacchus_13	[]	1
Sorex_araneus_9	[]	1
Physcomitrella_patens_4	[]	1
Physcomitrella_patens_6	[]	1
Mycoplasma_crocodyli_1, Mycoplasma_canadense_1	[]	1
Mycoplasma_fermentans_1, Mycoplasma_hominis_1, Mycoplasma_arthritidis_1, Mycoplasma_agalactiae_1, Mycoplasma_synoviae_1, Mycoplasma_synoviae_2, Mycoplasma_bovis_1, Mycoplasma_cynos_1, Mycoplasma_meleagridis_1, Mycoplasma_californicum_1	[]	1
Symbiobacterium_thermophilum_3, Symbiobacterium_thermophilum_1	[]	1
Symbiobacterium_thermophilum_2	[]	1
Deinococcus_deserti_1, Deinococcus_radiodurans_1, Deinococcus_proteolyticus_1, Deinococcus_gobiensis_1	[]	1
Alicyclobacillus_acidocaldarius_2	[]	1
Pirellula_staleyi_1	[]	1
Oreochromis_niloticus_15	[]	1
Callorhinchus_milii_34	[]	1
Parvularcula_bermudensis_1	[]	1
Turneriella_parva_1	[]	1
Mycoplasma_agalactiae_2	[]	1
Streptomyces_sp_1, Streptomyces_lydicus_1, Streptomyces_albulus_1	[]	1
Stackebrandtia_nassauensis_1	[]	1
Deinococcus_geothermalis_1	[]	1
Deinococcus_swuensis_1	[]	1
Waddlia_chondrophila_1	[]	1
Chlamydia_trachomatis_1, Chlamydophila_felis_1, Chlamydia_muridarum_1, Chlamydia_psittaci_1, Chlamydophila_abortus_1, Simkania_negevensis_1, Chlamydophila_caviae_1, Chlamydia_avium_1, Chlamydia_pecorum_1, Parachlamydia_acanthamoebae_1	[]	1
Ilyobacter_polytropus_1	[]	1
Fusobacterium_nucleatum_1	[]	1
Caenorhabditis_brenneri_14	[]	1
Pristionchus_pacificus_4	[]	1
Sorghum_bicolor_5, Brachypodium_distachyon_3, Zea_mays_37	[]	1
Leishmania_major_1	[]	1
Arabidopsis_thaliana_4	[]	1
Caenorhabditis_briggsae_6	[]	1
Leishmania_major_2	[]	1
Gadus_morhua_17	[154]	1
Danio_rerio_176	[153]	1
Danio_rerio_90	[116]	1
Danio_rerio_130	[]	1
Danio_rerio_160	[158]	1
Danio_rerio_89	[157]	1
Danio_rerio_39	[]	1
Caenorhabditis_japonica_9	[]	1
Paenibacillus_polymyxa_5	[]	1
Physcomitrella_patens_3	[]	1
Clostridium_beijerinckii_2	[]	1
Jeotgalibacillus_sp_3	[]	1
Mycoplasma_haemofelis_1, Mycoplasma_haemocanis_1	[]	1
Candidatus_Hepatoplasma_1	[]	1
Mycoplasma_penetrans_1, Mycoplasma_pneumoniae_1, Mycoplasma_gallisepticum_1, Mycoplasma_genitalium_1	[]	1
Ureaplasma_diversum_1, Ureaplasma_urealyticum_1, Ureaplasma_parvum_1	[]	1
butyrate-producing_bacterium_1	[]	1
Candidatus_Methanomassiliicoccus_1	[]	1
Frankia_sp_1, Frankia_sp_3, Frankia_sp_2, Frankia_alni_1	[]	1
Anaerococcus_prevotii_1	[]	1
Peptoniphilus_sp_1	[]	1
Frankia_symbiont_1	[]	1
Coriobacterium_glomerans_1	[]	1
Singulisphaera_acidiphila_2	[]	1
Oenococcus_oeni_1, Oenococcus_kitaharae_1	[]	1
Mycoplasma_ovis_2	[]	1
Mycoplasma_wenyonii_1	[]	1
Mycoplasma_suis_2, Mycoplasma_parvum_2	[]	1
Candidatus_Mycoplasma_3	[]	1
Oryzias_latipes_8, Oryzias_latipes_5	[]	1
Oryzias_latipes_25	[184]	1
Oreochromis_niloticus_2, Oryzias_latipes_3, Oryzias_latipes_19	[183, 186, 214]	1
Trichechus_manatus_15	[217]	1
Oryzias_latipes_7, Oryzias_latipes_4, Oryzias_latipes_9	[184, 187]	1
Danio_rerio_134	[186, 218]	1
Danio_rerio_133	[222]	1
Oryzias_latipes_6	[]	1
Danio_rerio_73	[237]	1
Zea_mays_3, Zea_mays_16	[]	1
Zea_mays_19	[]	1
Medicago_truncatula_7	[]	1
Medicago_truncatula_13, Medicago_truncatula_2, Arabidopsis_thaliana_1, Brachypodium_distachyon_7	[294]	1
Glycine_max_13, Zea_mays_38, Sorghum_bicolor_6	[300]	1
Medicago_truncatula_5	[]	1
Spermophilus_tridecemlineatus_9	[]	1
Callithrix_jacchus_12	[]	1
Methylibium_petroleiphilum_2	[]	1
Methylobacterium_extorquens_2	[]	1
Chrysemys_picta_5	[]	1
Gadus_morhua_19	[]	1
Homo_sapiens_19	[210]	1
Nomascus_leucogenys_14, Gorilla_gorilla_10, Pan_troglodytes_9, Dasypus_novemcinctus_7, Pan_troglodytes_15	[205, 216]	1
Loxodonta_africana_33	[204, 218]	1
Gasterosteus_aculeatus_3	[]	1
Danio_rerio_111	[]	1
Danio_rerio_170	[]	1
Gadus_morhua_36	[]	1
Pan_troglodytes_19	[203, 211, 215]	1
Danio_rerio_63	[210, 216]	1
Gadus_morhua_13, Danio_rerio_143	[213, 216, 236]	1
Danio_rerio_139	[212, 217]	1
Gasterosteus_aculeatus_12, Gasterosteus_aculeatus_4, Oreochromis_niloticus_19, Danio_rerio_107, Gasterosteus_aculeatus_7, Gasterosteus_aculeatus_2	[184, 220, 223, 225]	1
Tursiops_truncatus_8	[210, 216]	1
Gadus_morhua_12, Danio_rerio_169, Danio_rerio_10, Homo_sapiens_15, Gasterosteus_aculeatus_31, Danio_rerio_62, Danio_rerio_60, Felis_catus_4, Gadus_morhua_6, Pongo_pygmaeus_8, Gasterosteus_aculeatus_1, Mustela_putorius_6, Ceratotherium_simum_6, Danio_rerio_41, Gorilla_gorilla_6, Danio_rerio_114, Chrysemys_picta_20, Danio_rerio_85, Xenopus_tropicalis_12, Balaenoptera_acutorostrata_7, Danio_rerio_100, Danio_rerio_103, Danio_rerio_97, Nomascus_leucogenys_6, Danio_rerio_128, Danio_rerio_121, Loxodonta_africana_3, Loxodonta_africana_27, Danio_rerio_126, Danio_rerio_127, Danio_rerio_149, Danio_rerio_31, Danio_rerio_32	[204, 211, 212, 215, 217, 218, 221, 222, 226, 228, 229, 237, 325]	1
Danio_rerio_105, Danio_rerio_132	[185, 213, 216, 224]	1
Danio_rerio_166, Loxodonta_africana_9, Danio_rerio_80, Danio_rerio_140	[187, 205, 216, 230]	1
Danio_rerio_45	[]	1
Gasterosteus_aculeatus_14	[214]	1
Homo_sapiens_7, Danio_rerio_65	[216]	1
Danio_rerio_162	[188, 216]	1
Gasterosteus_aculeatus_10	[214]	1
Danio_rerio_145	[217]	1
Gasterosteus_aculeatus_16, Gasterosteus_aculeatus_6	[214, 227]	1
Danio_rerio_66	[216]	1
Petromyzon_marinus_61	[225]	1
Danio_rerio_109	[216]	1
Danio_rerio_152	[216, 230]	1
Danio_rerio_167	[218, 229]	1
Danio_rerio_47	[]	1
Danio_rerio_49	[]	1
Danio_rerio_55	[]	1
Oreochromis_niloticus_3	[]	1
Pan_troglodytes_11	[]	1
Danio_rerio_74	[212, 237]	1
Danio_rerio_72, Danio_rerio_75, Danio_rerio_29	[190, 216, 236, 242]	1
Danio_rerio_69, Danio_rerio_70, Danio_rerio_77	[239, 241]	1
Danio_rerio_67	[238]	1
Gorilla_gorilla_12	[]	1
Danio_rerio_68	[238]	1
Danio_rerio_78	[237]	1
Loxodonta_africana_34, Trichechus_manatus_7	[]	1
Loxodonta_africana_37	[]	1
Mustela_putorius_9	[]	1
Oryctolagus_cuniculus_10	[258]	1
Homo_sapiens_17	[254]	1
Oryctolagus_cuniculus_5	[]	1
Loxodonta_africana_36	[]	1
Latimeria_chalumnae_2	[254, 275]	1
Latimeria_chalumnae_11	[]	1
Ornithorhynchus_anatinus_9	[257]	1
Nomascus_leucogenys_13, Ornithorhynchus_anatinus_21, Ailuropoda_melanoleuca_5	[254]	1
Latimeria_chalumnae_9, Latimeria_chalumnae_8, Myotis_lucifugus_5, Oryzias_latipes_1, Homo_sapiens_8, Homo_sapiens_2, Homo_sapiens_3, Canis_familiaris_6, Ovis_aries_1, Papio_anubis_14, Homo_sapiens_14, Rattus_norvegicus_2, Rattus_norvegicus_5, Rattus_norvegicus_7, Anolis_carolinensis_1, Callithrix_jacchus_1, Felis_catus_2, Petromyzon_marinus_46, Spermophilus_tridecemlineatus_7, Papio_hamadryas_4, Papio_hamadryas_6, Papio_hamadryas_2, Papio_hamadryas_3, Tursiops_truncatus_1, Tursiops_truncatus_9, Cricetulus_griseus_5, Pongo_pygmaeus_3, Pongo_pygmaeus_9, Monodelphis_domestica_1, Geospiza_fortis_2, Mustela_putorius_2, Mustela_putorius_4, Ceratotherium_simum_7, Ceratotherium_simum_2, Ceratotherium_simum_3, Gallus_gallus_1, Danio_rerio_43, Sus_scrofa_1, Otolemur_garnettii_1, Oreochromis_niloticus_4, Ochotona_princeps_2, Loxodonta_africana_19, Tarsius_syrichta_7, Tarsius_syrichta_1, Dasypus_novemcinctus_9, Dasypus_novemcinctus_8, Dasypus_novemcinctus_3, Microcebus_murinus_3, Xenopus_tropicalis_26, Sarcophilus_harrisii_1, Macaca_mulatta_11, Loxodonta_africana_8, Loxodonta_africana_2, Ornithorhynchus_anatinus_15, Pongo_pygmaeus_2, Equus_caballus_8, Equus_caballus_9, Equus_caballus_2, Bos_taurus_6, Xenopus_tropicalis_38, Xenopus_tropicalis_32, Xenopus_tropicalis_33, Xenopus_tropicalis_30, Sorex_araneus_3, Takifugu_rubripes_6, Trichechus_manatus_17, Trichechus_manatus_10, Loxodonta_africana_35, Callorhinchus_milii_35, Callorhinchus_milii_31, Callorhinchus_milii_39, Mus_musculus_2, Gorilla_gorilla_3, Ornithorhynchus_anatinus_17, Ornithorhynchus_anatinus_11, Dasypus_novemcinctus_12, Loxodonta_africana_20, Erinaceus_europaeus_1, Oryctolagus_cuniculus_11, Macaca_mulatta_8, Macaca_mulatta_3, Papio_anubis_5, Callorhinchus_milii_28, Papio_anubis_2, Callorhinchus_milii_3, Xenopus_tropicalis_14, Xenopus_tropicalis_10, Canis_familiaris_3, Taeniopygia_guttata_8, Taeniopygia_guttata_1, Heterocephalus_glaber_1, Melopsittacus_undulatus_2, Pan_troglodytes_14, Papio_anubis_9, Macaca_mulatta_2, Trichechus_manatus_5, Macropus_eugenii_7, Macropus_eugenii_1, Saimiri_boliviensis_10, Callorhinchus_milii_1, Nomascus_leucogenys_4, Nomascus_leucogenys_3, Pan_troglodytes_3, Ailuropoda_melanoleuca_8, Ailuropoda_melanoleuca_2, Ailuropoda_melanoleuca_4, Ailuropoda_melanoleuca_6, Loxodonta_africana_26, Xenopus_tropicalis_46, Xenopus_tropicalis_42, Cavia_porcellus_3, Cavia_porcellus_1, Saimiri_boliviensis_8, Saimiri_boliviensis_2, Petromyzon_marinus_1, Takifugu_rubripes_1, Canis_familiaris_8, Spermophilus_tridecemlineatus_15, Spermophilus_tridecemlineatus_16, Spermophilus_tridecemlineatus_17, Spermophilus_tridecemlineatus_13, Balaenoptera_acutorostrata_4, Balaenoptera_acutorostrata_1, Balaenoptera_acutorostrata_8, Chrysemys_picta_4, Bos_taurus_5, Meleagris_gallopavo_1, Oryctolagus_cuniculus_7, Oryctolagus_cuniculus_1, Danio_rerio_33	[247, 250, 253, 255, 257, 258, 259, 261, 263, 271, 277, 331, 804]	1
Sorex_araneus_4	[254]	1
Tursiops_truncatus_5, Canis_familiaris_4	[]	1
Ornithorhynchus_anatinus_8, Spermophilus_tridecemlineatus_4, Loxodonta_africana_7, Xenopus_tropicalis_15	[252, 254, 262, 278, 332]	1
Meleagris_gallopavo_2, Tarsius_syrichta_5	[246, 254]	1
Nomascus_leucogenys_7	[254]	1
Spermophilus_tridecemlineatus_6	[261]	1
Xenopus_tropicalis_43	[254, 260, 262]	1
Xenopus_tropicalis_41	[257, 261, 273]	1
Ceratotherium_simum_1, Mus_musculus_5, Erinaceus_europaeus_4, Xenopus_tropicalis_44	[254]	1
Equus_caballus_6	[266]	1
Oreochromis_niloticus_16	[266]	1
Oreochromis_niloticus_21	[264, 265]	1
Nomascus_leucogenys_8	[]	1
Pongo_pygmaeus_11	[]	1
Pongo_pygmaeus_13	[]	1
Ornithorhynchus_anatinus_24	[]	1
Ochotona_princeps_5	[254]	1
Bos_taurus_7	[]	1
Mus_musculus_8	[262]	1
Gadus_morhua_16	[]	1
Oryctolagus_cuniculus_3	[250, 277]	1
Mus_musculus_9	[277]	1
Balaenoptera_acutorostrata_11, Danio_rerio_150, Danio_rerio_91, Oreochromis_niloticus_22, Macaca_mulatta_6	[254, 275, 276, 278]	1
Mus_musculus_6	[257, 277]	1
Loxodonta_africana_1	[]	1
Ovis_aries_8	[]	1
Myotis_lucifugus_1	[]	1
Bos_taurus_11	[]	1
Gadus_morhua_1	[]	1
Gadus_morhua_10	[]	1
Pelosinus_sp_1	[]	1
Arabidopsis_thaliana_3	[293]	1
Populus_trichocarpa_3, Glycine_max_20, Vitis_vinifera_5	[294]	1
Glycine_max_6	[]	1
Brachypodium_distachyon_4	[]	1
Zea_mays_14	[]	1
Brachypodium_distachyon_6	[]	1
Zea_mays_2, Zea_mays_26	[294]	1
Vitis_vinifera_11, Brachypodium_distachyon_1, Zea_mays_31, Zea_mays_36	[286]	1
Populus_trichocarpa_9, Populus_trichocarpa_2, Populus_trichocarpa_10, Glycine_max_12, Zea_mays_1, Zea_mays_32, Zea_mays_15, Oryza_sativa_1, Oryza_sativa_7, Oryza_sativa_6, Sorghum_bicolor_3, Zea_mays_27, Zea_mays_22, Brachypodium_distachyon_5, Glycine_max_9, Glycine_max_3, Glycine_max_1, Vitis_vinifera_1, Zea_mays_41	[194, 287, 292, 295, 296, 297, 301, 302, 304, 305]	1
Zea_mays_9	[294]	1
Zea_mays_4	[294, 298, 303]	1
Zea_mays_25	[294, 298]	1
Zea_mays_29	[296, 297]	1
Zea_mays_34	[]	1
Glycine_max_11	[195]	1
Zea_mays_30	[294]	1
Glycine_max_17, Zea_mays_18	[294, 303]	1
Zea_mays_11	[296, 302]	1
Glycine_max_19	[294]	1
Zea_mays_8	[294]	1
Tursiops_truncatus_6	[]	1
Latimeria_chalumnae_12	[]	1
Xenopus_tropicalis_29, Xenopus_tropicalis_35	[]	1
Gorilla_gorilla_17, Gorilla_gorilla_18	[]	1
Gorilla_gorilla_9	[312]	1
Gadus_morhua_32	[]	1
Danio_rerio_142	[310, 313, 314, 822]	1
Danio_rerio_92	[312, 823]	1
Danio_rerio_158	[312, 824]	1
Azospirillum_sp_2	[]	1
Glycine_max_5	[]	1
Zea_mays_35	[]	1
Macaca_mulatta_14	[]	1
Trichechus_manatus_1	[]	1
Latimeria_chalumnae_7	[]	1
Chrysemys_picta_2	[]	1
Chrysemys_picta_13	[]	1
Chrysemys_picta_12	[]	1
Callorhinchus_milii_24	[]	1
Homo_sapiens_6, Danio_rerio_104, Danio_rerio_84, Pan_troglodytes_8	[216, 328]	1
Petromyzon_marinus_58	[]	1
Danio_rerio_165	[]	1
Danio_rerio_79	[325]	1
Homo_sapiens_11	[]	1
Trichechus_manatus_6	[]	1
Microcebus_murinus_2, Loxodonta_africana_11	[254, 332]	1
Loxodonta_africana_29	[257, 331, 333]	1
Rattus_norvegicus_4	[332]	1
Heterocephalus_glaber_5	[]	1
Leuconostoc_mesenteroides_2	[]	1
Escherichia_coli_2	[]	1
Lactococcus_lactis_3	[]	1
Treponema_succinifaciens_1	[]	1
Nautilia_profundicola_1	[]	1
Desulfotomaculum_ruminis_1, Desulfotomaculum_reducens_1, Pelotomaculum_thermopropionicum_1, Desulfotomaculum_carboxydivorans_1	[]	1
Mycoplasma_haemocanis_2, Mycoplasma_haemofelis_2	[]	1
Candidatus_Arthromitus_1	[]	1
Weissella_ceti_1	[]	1
Sphaerochaeta_coccoides_1	[]	1
Sphaerochaeta_pleomorpha_1, Sphaerochaeta_globosa_1	[]	1
Treponema_brennaborense_1	[]	1
Lactococcus_garvieae_1	[]	1
Mycoplasma_dispar_1, Mycoplasma_mobile_2, Mycoplasma_conjunctivae_1, Mycoplasma_hyopneumoniae_1, Mycoplasma_hyopneumoniae_2, Mycoplasma_hyorhinis_2, Mycoplasma_hyorhinis_1, Mycoplasma_flocculare_1	[349]	1
Mycoplasma_bovoculi_1	[348]	1
Candidatus_Mycoplasma_1	[]	1
Lactococcus_lactis_1, Lactococcus_lactis_2	[]	1
Borrelia_miyamotoi_1	[353]	1
