	Adjacency	Frequency
Arcobacter_butzleri_1, Arcobacter_sp_1	[]	1
Candidatus_Hodgkinia_2, Candidatus_Hodgkinia_3	[96]	1
Candidatus_Hodgkinia_1	[95]	1
Simkania_negevensis_1	[]	1
Candidatus_Protochlamydia_1	[104]	1
Waddlia_chondrophila_1	[]	1
Hyphomicrobium_denitrificans_1, Hyphomicrobium_sp_1, Nitrobacter_winogradskyi_1, Nitrobacter_hamburgensis_1	[102, 103]	1
Bradyrhizobium_japonicum_1, Bradyrhizobium_sp_1, Hyphomicrobium_nitrativorans_1, Bradyrhizobium_oligotrophicum_1, Bradyrhizobium_diazoefficiens_1, Oligotropha_carboxidovorans_1, Rhodopseudomonas_palustris_1	[104]	1
Hirschia_baltica_1	[100]	1
Chlamydia_trachomatis_3, Chlamydia_trachomatis_1, Chlamydia_trachomatis_2, Chlamydophila_felis_1, Chlamydia_muridarum_1, Chlamydia_psittaci_1, Chlamydophila_abortus_1, Chlamydophila_caviae_1, Chlamydia_avium_1, Chlamydia_pecorum_1	[100]	1
Parachlamydia_acanthamoebae_1	[98, 101]	1
Fimbriimonas_ginsengisoli_1	[]	1
Methylobacterium_nodulans_2, Methylobacterium_radiotolerans_1, Methylobacterium_extorquens_1, Methylobacterium_populi_1, Methylobacterium_sp_2, Methylobacterium_oryzae_1	[]	1
Micavibrio_aeruginosavorus_1	[]	1
Liberibacter_crescens_1, Candidatus_Liberibacter_2, Candidatus_Liberibacter_1	[110]	1
Zymomonas_mobilis_1	[]	1
Azospirillum_sp_1, Gluconacetobacter_diazotrophicus_1, Sphingomonas_taxi_1, Acidiphilium_cryptum_1, Sphingobium_sp_2, Magnetospirillum_magneticum_2, Sphingomonas_wittichii_1, Rhodospirillum_centenum_1, Gluconobacter_oxydans_1, Sphingobium_chlorophenolicum_1, Granulibacter_bethesdensis_1, Azospirillum_brasilense_1, Zymomonas_mobilis_2, Sphingomonas_sp_1, Komagataeibacter_xylinus_1, Acidiphilium_multivorum_1, Azospirillum_lipoferum_1, Magnetospirillum_gryphiswaldense_1, Sphingobium_japonicum_1, Acetobacter_pasteurianus_1, Sphingomonas_sanxanigenens_1, Thalassospira_xiamenensis_2, Komagataeibacter_medellinensis_1, Phenylobacterium_zucineum_1, Maricaulis_maris_1	[108, 113]	1
Rhodospirillum_rubrum_1	[]	1
Rhodospirillum_photometricum_1	[]	1
Polymorphum_gilvum_1, Hyphomonas_neptunium_1, Brucella_microti_1, Brucella_pinnipedialis_1, Brucella_canis_1, Novosphingobium_pentaromativorans_1, Sphingobium_sp_1, Sinorhizobium_medicae_2, Sinorhizobium_medicae_1, Novosphingobium_sp_1, Mesorhizobium_australicum_1, Agrobacterium_vitis_1, Agrobacterium_vitis_2, Ensifer_adhaerens_1, Ochrobactrum_anthropi_1, Parvularcula_bermudensis_1, Rhizobium_gallicum_1, Sphingopyxis_alaskensis_1, Brucella_ceti_1, Agrobacterium_tumefaciens_1, Neorhizobium_galegae_1, Neorhizobium_galegae_2, Mesorhizobium_huakuii_1, Agrobacterium_sp_2, Agrobacterium_sp_1, Agrobacterium_radiobacter_1, Mesorhizobium_ciceri_1, Brucella_abortus_1, Chelativorans_sp_1, Rhizobium_tropici_1, Brucella_suis_1, Martelella_endophytica_1, Agrobacterium_radiobacter_2, Pseudovibrio_sp_1, Rhizobium_etli_1, Rhizobium_sp_1, Rhizobium_sp_2, Mesorhizobium_opportunistum_1, Sinorhizobium_meliloti_1, Sphingopyxis_sp_1, Brucella_ovis_1, Sinorhizobium_fredii_1, Novosphingobium_aromaticivorans_1, Brucella_melitensis_1, Agrobacterium_fabrum_2, Agrobacterium_fabrum_1, Mesorhizobium_loti_1, Rhizobium_leguminosarum_1, Rhizobium_leguminosarum_2, Brevundimonas_subvibrioides_1, Agrobacterium_tumefaciens_2	[110, 114]	1
Bartonella_henselae_1, Bartonella_grahamii_1, Bartonella_clarridgeiae_1, Bartonella_bacilliformis_1, Bartonella_vinsonii_1, Bartonella_quintana_1, Bartonella_australis_1	[84, 113]	1
Asticcacaulis_excentricus_1, Erythrobacter_litoralis_1	[]	1
Sulfurimonas_gotlandica_1	[]	1
Sulfurimonas_denitrificans_1	[]	1
Sulfurimonas_autotrophica_1	[]	1
Snodgrassella_alvi_1, Neisseria_meningitidis_1, Neisseria_gonorrhoeae_2, Neisseria_gonorrhoeae_1, Neisseria_lactamica_1, Neisseria_elongata_1	[120, 121]	1
Neisseria_meningitidis_2	[119]	1
Neisseria_meningitidis_3	[119]	1
Octadecabacter_antarcticus_1, Octadecabacter_arcticus_1, Phaeobacter_inhibens_1, Leisingera_methylohalidivorans_1, Planktomarina_temperata_2, Planktomarina_temperata_1, Ketogulonicigenium_vulgare_1, Ketogulonicigenium_vulgare_2, Roseobacter_litoralis_1, Paracoccus_aminophilus_1, Ruegeria_pomeroyi_1, Roseobacter_denitrificans_1, Leisingera_methylohalidivorans_2, Roseibacterium_elongatum_1, Jannaschia_sp_1, Ruegeria_sp_1, Rhodobacter_capsulatus_1, Paracoccus_denitrificans_1, Rhodobacter_sphaeroides_2, Rhodobacter_sphaeroides_1, Celeribacter_indicus_1, Dinoroseobacter_shibae_1, Phaeobacter_gallaeciensis_2, Phaeobacter_gallaeciensis_1	[]	1
Methanocella_paludicola_1, Methanocella_conradii_1, Methanocella_arvoryzae_1	[]	1
Methanococcus_aeolicus_1, Methanococcus_maripaludis_1	[]	1
Paenibacillus_sp_2	[]	1
Paenibacillus_durus_1, Paenibacillus_sp_3, Caenorhabditis_brenneri_3, Paenibacillus_graminis_1, Paenibacillus_stellifer_1, Paenibacillus_sabinae_1, Paenibacillus_odorifer_2, Paenibacillus_odorifer_1, Paenibacillus_sp_4, Paenibacillus_sp_1, Paenibacillus_borealis_1	[]	1
Thermobaculum_terrenum_1	[]	1
Candidatus_Carsonella_5	[]	1
Thermacetogenium_phaeum_1	[]	1
Paenibacillus_polymyxa_1, Paenibacillus_terrae_1, Alicyclobacillus_acidocaldarius_2, Paenibacillus_sp_6	[]	1
Pedobacter_heparinus_1	[225]	1
Halomonas_sp_1, Halomonas_campaniensis_2, Halomonas_campaniensis_1	[]	1
Halomonas_elongata_1, Chromohalobacter_salexigens_1, Chromohalobacter_salexigens_2, Simiduia_agarivorans_1, Thalassolituus_oleivorans_1, Cellvibrio_japonicus_1	[]	1
Acidimicrobium_ferrooxidans_1	[]	1
Thalassolituus_oleivorans_2	[]	1
Oleispira_antarctica_1	[]	1
Caldilinea_aerophila_1	[]	1
Thermincola_potens_1, Thermincola_potens_2	[]	1
Heliobacterium_modesticaldum_2, Heliobacterium_modesticaldum_1	[]	1
Hydrogenobaculum_sp_1, Hydrogenobaculum_sp_2	[]	1
Candidatus_Tremblaya_1	[]	1
Marinomonas_posidonica_2, Marinomonas_mediterranea_2, Marinomonas_sp_1	[]	1
Methylacidiphilum_fumariolicum_1, Methylacidiphilum_infernorum_1	[]	1
Gemmatimonadetes_bacterium_1	[]	1
Chloroherpeton_thalassium_1	[]	1
Syntrophothermus_lipocalidus_1	[]	1
Paenibacillus_mucilaginosus_1, Alicyclobacillus_acidocaldarius_1, Thermobacillus_composti_2, Thermobacillus_composti_1	[]	1
Moorella_thermoacetica_2, Moorella_thermoacetica_1	[]	1
Desulfovibrio_salexigens_1, Desulfovibrio_desulfuricans_1, Desulfovibrio_vulgaris_1, Desulfovibrio_hydrothermalis_1, Desulfovibrio_aespoeensis_1	[]	1
Desulfohalobium_retbaense_1	[]	1
Desulfovibrio_piezophilus_1, Desulfovibrio_salexigens_2	[152]	1
Desulfovibrio_gigas_1	[151]	1
Desulfovibrio_africanus_1, Desulfovibrio_africanus_2	[]	1
Thermocrinis_albus_1, Persephonella_marina_1, Thermocrinis_ruber_1	[159]	1
Sulfurihydrogenibium_azorense_1	[]	1
Sulfurihydrogenibium_sp_1	[]	1
Desulfurella_acetivorans_1, Hippea_maritima_1	[]	1
Hydrogenobacter_thermophilus_1	[]	1
Nitratiruptor_sp_1	[154, 160]	1
Nautilia_profundicola_1	[159]	1
Syntrophomonas_wolfei_1	[]	1
Candidatus_Carsonella_6	[]	1
Candidatus_Ruthia_1	[]	1
Desulfovibrio_desulfuricans_2, Lawsonia_intracellularis_1, Desulfovibrio_vulgaris_2	[]	1
Desulfovibrio_alaskensis_1	[]	1
Aquifex_aeolicus_1	[168]	1
Rhodocyclaceae_bacterium_1	[179]	1
Marinobacter_similis_2, Marinobacter_similis_1, Aeromonas_media_1, Burkholderia_multivorans_1, Desulfocapsa_sulfexigens_1, Burkholderia_pseudomallei_1, Burkholderia_pseudomallei_2, Methylococcus_capsulatus_1, Thioalkalivibrio_sp_1, Shewanella_baltica_1, Burkholderia_ambifaria_1, Burkholderia_ambifaria_2, Shewanella_sediminis_1, Methylobacillus_flagellatus_1, Shewanella_sp_1, Ralstonia_mannitolilytica_1, gamma_proteobacterium_1, Pseudomonas_aeruginosa_1, Burkholderia_thailandensis_1, Burkholderia_vietnamiensis_1, Burkholderia_vietnamiensis_2, Alcanivorax_pacificus_1, Alcanivorax_pacificus_2, Aliivibrio_salmonicida_2, Marinobacter_sp_1, Shewanella_pealeana_1, Pandoraea_oxalativorans_1, Pseudogulbenkiania_sp_2, Burkholderia_oklahomensis_1, Photobacterium_gaetbulicola_1, Burkholderia_phytofirmans_2, Methylomonas_methanica_1, Burkholderia_ubonensis_1, Burkholderia_ubonensis_2, Marinobacter_adhaerens_1, Bordetella_holmesii_1, Bordetella_holmesii_3, Bordetella_holmesii_2, Marichromatium_purpuratum_1, Castellaniella_defragrans_1, Methylomicrobium_alcaliphilum_1, Pusillimonas_sp_1, Aeromonas_veronii_1, Kangiella_koreensis_1, Thioalkalimicrobium_aerophilum_1, Marinobacter_hydrocarbonoclasticus_1, Burkholderia_mallei_1, Alteromonas_sp_1, Vibrio_sp_2, Bordetella_bronchiseptica_1, Taylorella_equigenitalis_1, Bordetella_pertussis_1, Vibrio_cholerae_1, Shewanella_amazonensis_1, Shewanella_denitrificans_1, Ralstonia_solanacearum_1, Burkholderia_cepacia_2, Burkholderia_cepacia_1, Advenella_kashmirensis_1, Burkholderia_fungorum_2, Thiocystis_violascens_1, Thioalkalimicrobium_cyclicum_1, Halorhodospira_halochloris_1, Alcanivorax_borkumensis_1, Alcanivorax_borkumensis_2, Hahella_chejuensis_1, Vibrio_tubiashii_1, Vibrio_coralliilyticus_1, Burkholderia_glumae_1, Burkholderia_glumae_2, Burkholderia_glumae_3, Pandoraea_pnomenusa_1, Advenella_mimigardefordensis_1, Burkholderia_phenoliruptrix_2, Shewanella_frigidimarina_2, Pandoraea_sp_1, Marinobacter_salarius_1, Burkholderia_xenovorans_2, Shewanella_violacea_1, Ralstonia_pickettii_1, Burkholderia_gladioli_2, Pandoraea_vervacti_1, Burkholderia_cenocepacia_1, Burkholderia_cenocepacia_3, Burkholderia_cenocepacia_2, Alteromonas_macleodii_2, Pandoraea_sputorum_1, Moritella_viscosa_1, Bordetella_parapertussis_1, Laribacter_hongkongensis_2, Burkholderia_dolosa_1, Burkholderia_dolosa_2, Bordetella_petrii_1, Shewanella_oneidensis_1, Shewanella_woodyi_1, Shewanella_halifaxensis_1, Burkholderia_phymatum_2, Pandoraea_pulmonicola_1, Aeromonas_salmonicida_1, Shewanella_frigidimarina_1, Achromobacter_xylosoxidans_1, Halorhodospira_halophila_1, Candidatus_Kinetoplastibacterium_1, Vibrio_furnissii_1, Taylorella_asinigenitalis_1, Allochromatium_vinosum_1, Thioalkalivibrio_nitratireducens_1, Spiribacter_salinus_1, Burkholderia_ambifaria_3, Alcanivorax_dieselolei_1, Alcanivorax_dieselolei_2, Pandoraea_apista_1, Bordetella_avium_1, Burkholderia_gladioli_1, Aeromonas_hydrophila_1, Vibrio_campbellii_1, Thioalkalivibrio_thiocyanoxidans_1, Shewanella_putrefaciens_1, Burkholderia_lata_2, Burkholderia_lata_1, Vibrio_vulnificus_1, Vibrio_vulnificus_2, Oceanimonas_sp_1, Vibrio_anguillarum_1, Burkholderia_sp_1, Burkholderia_sp_3, Burkholderia_sp_5, Shewanella_loihica_1, Aliivibrio_wodanis_2, Comamonadaceae_bacterium_1, Basilea_psittacipulmonis_1, Herbaspirillum_seropedicae_2, Vibrio_parahaemolyticus_1, Alkalilimnicola_ehrlichii_1, Spiribacter_sp_1, Alteromonas_australica_1, Cupriavidus_metallidurans_1, Cupriavidus_metallidurans_2	[166, 169, 172, 174, 180, 212]	1
Janthinobacterium_agaricidamnosum_1	[168]	1
Helicobacter_mustelae_1, Helicobacter_cinaedi_1, Helicobacter_hepaticus_1	[175, 181, 213]	1
Thioploca_ingrica_1	[]	1
Methylophaga_frappieri_1, Methylophaga_frappieri_2, Stenotrophomonas_maltophilia_1, Xylella_fastidiosa_1, Xanthomonas_citri_1, Xanthomonas_oryzae_1, Xanthomonas_fuscans_1, Dyella_jiangningensis_1, Pseudoxanthomonas_spadix_1, Xanthomonas_campestris_1, Dyella_japonica_1, Stenotrophomonas_rhizophila_1, Frateuria_aurantia_1, Stenotrophomonas_rhizophila_2, Methylophaga_nitratireducenticrescens_1, Methylophaga_nitratireducenticrescens_2, Xanthomonas_axonopodis_1	[168]	1
Polynucleobacter_necessarius_1, beta_proteobacterium_1	[174, 182]	1
Vibrio_cholerae_2	[168, 173]	1
Helicobacter_pylori_1, Helicobacter_pylori_2, Helicobacter_cetorum_1, Helicobacter_acinonychis_1	[170]	1
Akkermansia_muciniphila_1	[]	1
Verrucomicrobium_spinosum_1	[]	1
Plautia_stali_2, Salmonella_enterica_3	[]	1
Shewanella_piezotolerans_2, Shewanella_piezotolerans_1, Pseudoalteromonas_atlantica_1, Glaciecola_sp_1	[167]	1
Gynuella_sunshinyii_1	[168]	1
Haemophilus_parasuis_3, Haemophilus_parasuis_2, Providencia_stuartii_1, Candidatus_Pantoea_1, Yersinia_kristensenii_1, Erwinia_billingiae_1, Yersinia_pseudotuberculosis_1, Enterobacter_lignolyticus_1, Gilliamella_apicola_1, Pantoea_ananatis_1, Enterobacter_aerogenes_1, Yersinia_aldovae_1, Shigella_dysenteriae_1, Shigella_dysenteriae_2, Shigella_dysenteriae_3, Aggregatibacter_actinomycetemcomitans_4, Aggregatibacter_actinomycetemcomitans_2, Pantoea_vagans_1, Yersinia_similis_1, Enterobacter_sp_1, Klebsiella_variicola_1, Escherichia_albertii_1, Citrobacter_koseri_1, Helicobacter_felis_1, Actinobacillus_equuli_2, Shimwellia_blattae_1, Plautia_stali_1, Kosakonia_sacchari_1, Pantoea_sp_2, Enterobacter_asburiae_1, Hafnia_alvei_1, Salmonella_enterica_4, Salmonella_enterica_5, Salmonella_enterica_1, Salmonella_enterica_2, Enterobacteriaceae_bacterium_1, Yersinia_rohdei_1, Yersinia_ruckeri_1, Mannheimia_varigena_1, Erwinia_pyrifoliae_1, Escherichia_coli_5, Escherichia_coli_4, Escherichia_coli_1, Escherichia_coli_3, Serratia_sp_1, Pectobacterium_carotovorum_2, Pectobacterium_carotovorum_1, Escherichia_fergusonii_1, Cronobacter_turicensis_1, Aggregatibacter_aphrophilus_2, Yersinia_frederiksenii_1, Mannheimia_succiniciproducens_2, Pectobacterium_atrosepticum_1, Cedecea_neteri_1, Pectobacterium_wasabiae_1, Helicobacter_bizzozeronii_1, Marinomonas_posidonica_1, Bibersteinia_trehalosi_2, Bibersteinia_trehalosi_1, Klebsiella_michiganensis_1, Proteus_mirabilis_1, Marinomonas_mediterranea_1, synthetic_Escherichia_1, Pantoea_rwandensis_1, Helicobacter_heilmannii_1, Frischella_perrara_1, Yersinia_intermedia_1, Morganella_morganii_1, Yersinia_pestis_1, Serratia_liquefaciens_1, Edwardsiella_tarda_1, Erwinia_amylovora_1, Erwinia_tasmaniensis_1, Salmonella_bongori_1, Pectobacterium_sp_1, Klebsiella_pneumoniae_2, Klebsiella_pneumoniae_1, Shigella_flexneri_1, Shigella_boydii_2, Shigella_boydii_1, Shigella_sonnei_2, Shigella_sonnei_1, Yersinia_enterocolitica_1, Rahnella_aquatilis_1, Actinobacillus_pleuropneumoniae_1, Cronobacter_sakazakii_1, Serratia_plymuthica_1, Mannheimia_haemolytica_1, Edwardsiella_ictaluri_1, Citrobacter_rodentium_1, Pasteurella_multocida_2, Serratia_proteamaculans_1, Haemophilus_ducreyi_1, Enterobacter_cloacae_1, Serratia_symbiotica_1, Serratia_marcescens_1, Erwinia_sp_1, Klebsiella_oxytoca_1, Citrobacter_freundii_1, Actinobacillus_suis_2, Serratia_multitudinisentens_1, Raoultella_ornithinolytica_1, Rahnella_sp_1, Gallibacterium_anatis_1, Edwardsiella_piscicida_1, Pluralibacter_gergoviae_1	[170, 214]	1
Polynucleobacter_necessarius_2	[173]	1
Bacillus_thuringiensis_5	[]	1
Chlorobium_chlorochromatii_1, Chlorobium_phaeovibrioides_1, Chlorobium_phaeobacteroides_2, Chlorobium_phaeobacteroides_1, Chlorobaculum_parvum_1, Pelodictyon_phaeoclathratiforme_1, Prosthecochloris_aestuarii_1, Chlorobium_limicola_1	[186]	1
Candidatus_Babela_1	[]	1
Leptospira_borgpetersenii_1, Leptospira_interrogans_1	[184]	1
Kyrpidia_tusciae_1	[]	1
Brevibacillus_laterosporus_2, Brevibacillus_laterosporus_1, Brevibacillus_brevis_1	[]	1
Kyrpidia_tusciae_2	[191]	1
Desulfotomaculum_acetoxidans_2, Desulfotomaculum_acetoxidans_1, Desulfotomaculum_kuznetsovii_1	[]	1
Ammonifex_degensii_1, Paenibacillus_beijingensis_1, Carboxydothermus_hydrogenoformans_1, Pelotomaculum_thermopropionicum_1, Desulfotomaculum_reducens_1, Paenibacillus_sp_5, Desulfotomaculum_carboxydivorans_1, Desulfotomaculum_ruminis_1, Paenibacillus_larvae_1	[189]	1
Desulfotomaculum_gibsoniae_1	[]	1
Candidatus_Desulforudis_1	[]	1
Sulfobacillus_acidophilus_1	[]	1
Thermaerobacter_marianensis_1	[]	1
Symbiobacterium_thermophilum_2, Symbiobacterium_thermophilum_1	[]	1
Thermomicrobium_roseum_1	[]	1
Sphaerobacter_thermophilus_1	[]	1
Halanaerobium_hydrogeniformans_1, Halanaerobium_praevalens_1	[]	1
Escherichia_coli_2	[]	1
Halothermothrix_orenii_1, Halothermothrix_orenii_2	[]	1
Leptotrichia_buccalis_2, Leptotrichia_buccalis_1, Sneathia_sp_1, Streptobacillus_moniliformis_1	[]	1
Arthrobacter_chlorophenolicus_2	[]	1
Elusimicrobium_minutum_1	[]	1
Glaciecola_psychrophila_1	[]	1
