	Adjacency	Frequency
Azospirillum_sp_1, Sphingobium_sp_1, Sphingomonas_wittichii_1, Azospirillum_brasilense_1, Azospirillum_lipoferum_1	[]	1
Rhodospirillum_centenum_1	[]	1
Jeotgalicoccus_sp_1, Jeotgalicoccus_sp_2	[243]	1
Lactococcus_garvieae_1, Streptococcus_infantarius_1, Streptococcus_anginosus_1, Streptococcus_mutans_1, Streptococcus_macedonicus_1, Streptococcus_oligofermentans_1, Streptococcus_pseudopneumoniae_2, Streptococcus_constellatus_1, Streptococcus_oralis_1, Streptococcus_pasteurianus_1, Streptococcus_gallolyticus_1, Streptococcus_intermedius_3, Streptococcus_mitis_1, Streptococcus_sanguinis_1, Streptococcus_parasanguinis_3, Streptococcus_parasanguinis_2, Lactococcus_lactis_1, Streptococcus_pneumoniae_1, Streptococcus_salivarius_1, Streptococcus_gordonii_1, Streptococcus_thermophilus_1, Streptococcus_lutetiensis_1, Streptococcus_sp_2	[65, 66]	1
Pediococcus_pentosaceus_1, Lactobacillus_ruminis_1, Lactobacillus_salivarius_1, Lactobacillus_salivarius_2, Pediococcus_claussenii_1, Lactobacillus_ruminis_2	[]	1
Streptococcus_mutans_2	[63]	1
Streptococcus_intermedius_1	[63]	1
Cyanothece_sp_4	[]	1
Cyanothece_sp_2	[]	1
Candidatus_Mycoplasma_1	[]	1
Zymomonas_mobilis_1	[]	1
Novosphingobium_aromaticivorans_1	[]	1
Sphingomonas_taxi_1, Sphingobium_sp_2, Sphingopyxis_alaskensis_1, Sphingobium_chlorophenolicum_1, Sphingopyxis_sp_1, Erythrobacter_litoralis_1, Sphingobium_japonicum_1, Sphingomonas_sp_1, Sphingomonas_sp_2	[73]	1
Novosphingobium_pentaromativorans_1, Novosphingobium_sp_1	[72]	1
Sphingomonas_sanxanigenens_1	[]	1
Mycoplasma_pneumoniae_1, Mycoplasma_genitalium_1	[]	1
Candidatus_Solibacter_1	[]	1
Neorhizobium_galegae_1, Rhizobium_gallicum_1, Rhizobium_etli_1, Rhizobium_sp_2, Rhizobium_leguminosarum_1	[]	1
Acidaminococcus_fermentans_1, Halomonas_sp_1	[106]	1
Thermosediminibacter_oceani_2, Thermosediminibacter_oceani_1, Tepidanaerobacter_acetatoxydans_1, Corallococcus_coralloides_1	[]	1
Candidatus_Portiera_3, Candidatus_Portiera_4	[]	1
Hydrogenobaculum_sp_1	[]	1
Streptococcus_agalactiae_1, Streptococcus_oligofermentans_2, Streptococcus_pseudopneumoniae_1, Streptococcus_oralis_2, Streptococcus_suis_1, Streptococcus_mitis_2, Streptococcus_sanguinis_2, Streptococcus_parasanguinis_4, Streptococcus_parasanguinis_1, Streptococcus_pneumoniae_3, Streptococcus_salivarius_2, Streptococcus_gordonii_2, Streptococcus_thermophilus_2, Streptococcus_sp_1	[83]	1
Streptococcus_suis_2	[82]	1
Candidatus_Zinderia_1	[]	1
Desulfurella_acetivorans_1	[]	1
Hyphomicrobium_denitrificans_1, Hyphomicrobium_sp_1	[]	1
Mesorhizobium_australicum_1, Mesorhizobium_huakuii_1, Mesorhizobium_ciceri_1, Mesorhizobium_opportunistum_1, Mesorhizobium_loti_1	[]	1
Halomonas_campaniensis_1	[106]	1
Thermacetogenium_phaeum_1	[92]	1
Natranaerobius_thermophilus_1, Natranaerobius_thermophilus_2, Desulfobacca_acetoxidans_1, Hippea_maritima_1	[]	1
Tepidanaerobacter_acetatoxydans_2	[]	1
Desulfotomaculum_gibsoniae_1	[89]	1
Cupriavidus_taiwanensis_1, Cupriavidus_necator_1, Ralstonia_pickettii_2, Cupriavidus_metallidurans_1	[]	1
Ralstonia_pickettii_1, Cupriavidus_basilensis_1, Ralstonia_mannitolilytica_1, Ralstonia_solanacearum_2, Ralstonia_solanacearum_1	[]	1
Acidiphilium_cryptum_1, Acidiphilium_multivorum_1	[108]	1
Thermodesulfatator_indicus_1	[]	1
Thermaerobacter_marianensis_1	[]	1
Dehalococcoides_mccartyi_1	[]	1
Dehalogenimonas_lykanthroporepellens_1	[]	1
Sulfurihydrogenibium_azorense_1, Sulfurihydrogenibium_sp_1	[]	1
Candidatus_Symbiobacter_1, Rhodoferax_ferrireducens_1	[]	1
Thiomonas_intermedia_1, Collimonas_fungivorans_1, Thiomonas_arsenitoxydans_1, Collimonas_arenae_1, Herbaspirillum_seropedicae_1, Variovorax_paradoxus_3, Variovorax_paradoxus_1	[103]	1
Candidatus_Profftella_1	[102]	1
Spiroplasma_mirum_1	[]	1
Streptococcus_anginosus_2, Streptococcus_intermedius_2, Streptococcus_constellatus_2	[]	1
Candidatus_Evansia_1	[78, 88, 107]	1
Sphaerochaeta_pleomorpha_1, Sphaerochaeta_coccoides_1, Sphaerochaeta_globosa_1	[106]	1
Gluconobacter_oxydans_1	[95]	1
endosymbiont_of_1	[]	1
Thermoanaerobacter_italicus_2	[]	1
Clostridium_acetobutylicum_2, Clostridium_acetobutylicum_1	[]	1
Clostridium_botulinum_3, Clostridium_beijerinckii_1, Clostridium_pasteurianum_2, Clostridium_novyi_1, Clostridium_saccharobutylicum_1, Clostridium_kluyveri_1, Clostridium_scatologenes_1, Clostridium_saccharoperbutylacetonicum_1, Clostridium_ljungdahlii_1, Clostridium_autoethanogenum_1	[138]	1
Candidatus_Arthromitus_1	[]	1
Melissococcus_plutonius_2, Enterococcus_sp_1, Enterococcus_faecalis_1	[]	1
Lactobacillus_delbrueckii_1	[116]	1
Lactobacillus_delbrueckii_2	[115]	1
Wolbachia_endosymbiont_2, Wolbachia_endosymbiont_5, Wolbachia_sp_1, Wolbachia_endosymbiont_3	[118]	1
Wolbachia_endosymbiont_1	[117]	1
Parvimonas_micra_1	[]	1
Polymorphum_gilvum_1	[]	1
Desulfohalobium_retbaense_1	[]	1
Desulfotomaculum_acetoxidans_1	[]	1
Filifactor_alocis_1	[]	1
Clostridium_botulinum_1, Clostridium_tetani_2, Clostridium_tetani_1, Clostridium_sporogenes_1	[]	1
Bordetella_bronchiseptica_1, Bordetella_pertussis_1, Achromobacter_xylosoxidans_1, Bordetella_parapertussis_1	[247]	1
Pseudovibrio_sp_1	[]	1
Martelella_endophytica_1	[]	1
Ehrlichia_sp_1, Ehrlichia_muris_1	[]	1
Ehrlichia_chaffeensis_1, Ehrlichia_ruminantium_1, Ehrlichia_canis_1	[248]	1
Persephonella_marina_1	[]	1
Enterococcus_casseliflavus_1, Enterococcus_casseliflavus_2, Enterococcus_hirae_1, Enterococcus_mundtii_1, Enterococcus_faecium_1	[]	1
Lactobacillus_fermentum_1, Lactobacillus_fermentum_2	[]	1
Lactobacillus_paracasei_2, Lactobacillus_rhamnosus_1, Lactobacillus_paracasei_1, Lactobacillus_casei_1, Lactobacillus_casei_2	[]	1
Lactobacillus_sakei_1	[]	1
Tetragenococcus_halophilus_1, Tetragenococcus_halophilus_2	[]	1
Faecalitalea_cylindroides_1	[]	1
Melissococcus_plutonius_1	[]	1
Clostridium_saccharobutylicum_2	[112]	1
Clostridium_cellulovorans_1	[]	1
Peptoclostridium_difficile_1, Clostridium_sordellii_1	[]	1
Paenibacillus_beijingensis_1, Paenibacillus_stellifer_2, Paenibacillus_durus_2, Paenibacillus_sabinae_2, Paenibacillus_sp_7	[]	1
Paenibacillus_sp_8, Paenibacillus_sp_5	[]	1
Lactobacillus_gasseri_1, Lactobacillus_johnsonii_1	[]	1
Paenibacillus_mucilaginosus_2, Paenibacillus_stellifer_1, Paenibacillus_durus_1, Paenibacillus_sabinae_1, Paenibacillus_larvae_1	[]	1
Paenibacillus_mucilaginosus_1	[]	1
Candidatus_Kinetoplastibacterium_3	[]	1
Staphylococcus_aureus_4	[]	1
Geobacter_lovleyi_1, Geobacter_pickeringii_1, Geobacter_uraniireducens_1, Geobacter_daltonii_1, Geobacter_sp_1, Geobacter_sulfurreducens_1, Geobacter_metallireducens_1, Pelobacter_propionicus_1, Geobacter_bemidjiensis_1	[]	1
Pseudomonas_entomophila_1, Pseudomonas_sp_2, Pseudomonas_parafulva_1, Pseudomonas_plecoglossicida_1, Pseudomonas_putida_1, Pseudomonas_mosselii_1, Pseudomonas_monteilii_1	[]	1
Hyphomicrobium_nitrativorans_1	[]	1
Candidatus_Phaeomarinobacter_1, Brucella_microti_1, Brucella_pinnipedialis_1, Brucella_canis_1, Sinorhizobium_medicae_1, Agrobacterium_vitis_1, Ensifer_adhaerens_1, Ochrobactrum_anthropi_1, Brucella_ceti_1, Agrobacterium_tumefaciens_1, Agrobacterium_sp_1, Brucella_abortus_1, Rhizobium_tropici_1, Brucella_suis_1, Agrobacterium_radiobacter_1, Rhizobium_sp_1, Rhizobium_sp_3, Sinorhizobium_meliloti_1, Brucella_ovis_1, Sinorhizobium_fredii_1, Brucella_melitensis_1, Agrobacterium_fabrum_1	[]	1
Halanaerobium_praevalens_2	[]	1
Thermincola_potens_1, Thermincola_potens_2, Aggregatibacter_actinomycetemcomitans_2, Aggregatibacter_actinomycetemcomitans_1, Desulfotomaculum_ruminis_1, Aggregatibacter_aphrophilus_1, Veillonella_parvula_1, Pasteurella_multocida_1, Heliobacterium_modesticaldum_2, Desulfotomaculum_carboxydivorans_1, Acidaminococcus_intestini_1, Gallibacterium_anatis_1	[158, 250]	1
Myxococcus_stipitatus_1, Myxococcus_fulvus_1, Stigmatella_aurantiaca_1, Caldanaerobacter_subterraneus_1, Myxococcus_xanthus_1	[159]	1
Thioalkalivibrio_sp_1	[156]	1
Spiribacter_sp_1	[155]	1
Xanthomonas_oryzae_1, Stenotrophomonas_maltophilia_2, Xylella_fastidiosa_1, Xanthomonas_citri_1, Xanthomonas_axonopodis_1, Pseudoxanthomonas_suwonensis_1, Rhodanobacter_denitrificans_1, Xanthomonas_fuscans_1, Dyella_jiangningensis_1, Pelosinus_sp_2, Xanthomonas_albilineans_1, Xanthomonas_sacchari_1, Xanthomonas_campestris_1, Dyella_japonica_1, Pseudoxanthomonas_spadix_1, Stenotrophomonas_rhizophila_1, Frateuria_aurantia_1	[]	1
Neisseria_meningitidis_1, Haemophilus_parasuis_1, Snodgrassella_alvi_1, Actinobacillus_equuli_1, Neisseria_gonorrhoeae_1, Haemophilus_ducreyi_1, Syntrophomonas_wolfei_1, Neisseria_lactamica_1, Actinobacillus_pleuropneumoniae_1, Actinobacillus_suis_1	[153, 252]	1
Thermoanaerobacter_sp_1, Thermoanaerobacter_sp_2, Thermoanaerobacter_mathranii_1, Thermoanaerobacterium_saccharolyticum_2, Thermoanaerobacterium_saccharolyticum_1, Thermoanaerobacter_pseudethanolicus_2, Thermoanaerobacterium_xylanolyticum_1, Thermoanaerobacterium_xylanolyticum_2, Thermoanaerobacterium_thermosaccharolyticum_2, Thermoanaerobacter_italicus_1, Thermoanaerobacterium_thermosaccharolyticum_3, Thermoanaerobacter_kivui_1, Thermoanaerobacter_brockii_2, Thermoanaerobacter_wiegelii_2, Thermoanaerobacter_wiegelii_1, Ruminiclostridium_thermocellum_1, Ruminiclostridium_thermocellum_2	[154, 253]	1
Syntrophothermus_lipocalidus_1, Eubacterium_acidaminophilum_2, Eubacterium_acidaminophilum_1, Clostridium_sticklandii_1, Xenopus_tropicalis_42	[]	1
Candidatus_Desulforudis_1	[]	1
Komagataeibacter_xylinus_1, Acetobacter_pasteurianus_1, Komagataeibacter_medellinensis_1	[254]	1
Candidatus_Liberibacter_2	[]	1
Pseudogulbenkiania_sp_1, Pseudomonas_fulva_1, Pseudomonas_aeruginosa_1, Tolumonas_auensis_1, Pseudomonas_resinovorans_1, Candidatus_Accumulibacter_1, Thauera_sp_1, Chromobacterium_violaceum_1	[255]	1
Francisella_cf_1, Francisella_guangzhouensis_1, Francisella_noatunensis_1, Francisella_philomiragia_1, Francisella_sp_1, Francisella_tularensis_2, Francisella_tularensis_1	[]	1
Candidatus_Caedibacter_1, Candidatus_Paracaedibacter_1	[167]	1
alpha_proteobacterium_2	[166]	1
Rickettsia_slovaca_1	[258]	1
Halobacillus_halophilus_1, Terribacillus_aidingensis_1, Amphibacillus_xylanus_1	[]	1
Aerococcus_urinae_1	[]	1
Spiroplasma_sabaudiense_1	[]	1
Hyphomonas_neptunium_1	[]	1
Orientia_tsutsugamushi_1	[]	1
Onion_yellows_1, Candidatus_Phytoplasma_1, Aster_yellows_1	[]	1
Candidatus_Liberibacter_1	[]	1
Thermobacillus_composti_1	[]	1
Alicyclobacillus_acidocaldarius_1	[]	1
Kyrpidia_tusciae_2, Kyrpidia_tusciae_1	[]	1
Thioalkalivibrio_sulfidiphilus_1, Dechloromonas_aromatica_1, Candidatus_Ruthia_1	[]	1
Desulfocapsa_sulfexigens_1, Desulfobulbus_propionicus_1, Desulfovibrio_alaskensis_1, Desulfomicrobium_baculatum_2, Desulfomicrobium_baculatum_1, Desulfurivibrio_alkaliphilus_1, Desulfovibrio_magneticus_1	[196]	1
Desulfovibrio_desulfuricans_2, Desulfovibrio_gigas_1, Desulfovibrio_vulgaris_2	[]	1
Thermodesulfovibrio_yellowstonii_1	[]	1
Parvibaculum_lavamentivorans_1, Azorhizobium_caulinodans_1, Granulibacter_bethesdensis_1, Xanthobacter_autotrophicus_1, Rhodomicrobium_vannielii_1	[199, 242]	1
Methyloceanibacter_caenitepidi_1, Magnetospira_sp_1	[]	1
Thermodesulfobacterium_commune_1, Thermodesulfobacterium_geofontis_1	[]	1
Halothermothrix_orenii_1, Halanaerobium_hydrogeniformans_1, Halanaerobium_praevalens_1	[]	1
Halomonas_elongata_1, Chromohalobacter_salexigens_1, Haliangium_ochraceum_1, Halorhodospira_halochloris_1, Magnetococcus_marinus_1, Laribacter_hongkongensis_1	[250]	1
Vibrio_parahaemolyticus_3	[189]	1
Aliivibrio_salmonicida_1, Aliivibrio_salmonicida_3, Photobacterium_gaetbulicola_2, Photobacterium_gaetbulicola_1, Vibrio_sp_1, Vibrio_cholerae_1, Vibrio_cholerae_4, Vibrio_alginolyticus_1, Vibrio_nigripulchritudo_1, Vibrio_furnissii_1, Gynuella_sunshinyii_1, Vibrio_campbellii_1, Vibrio_vulnificus_1, Vibrio_vulnificus_2, Vibrio_anguillarum_1, Aliivibrio_wodanis_2, Vibrio_parahaemolyticus_1, Vibrio_parahaemolyticus_2	[188, 251]	1
Glaciecola_nitratireducens_1, Alteromonas_macleodii_1, Desulfotomaculum_gibsoniae_2, Desulfotomaculum_kuznetsovii_1, Alteromonas_australica_1	[]	1
Ammonifex_degensii_1, Pelotomaculum_thermopropionicum_1, Moorella_thermoacetica_1	[]	1
Syntrophobacter_fumaroxidans_1, Geoalkalibacter_subterraneus_1, Thiolapillus_brandeum_1, Halorhodospira_halophila_1, Thioalkalivibrio_nitratireducens_1, Thioalkalivibrio_thiocyanoxidans_1, Alkalilimnicola_ehrlichii_1	[196]	1
Anaeromyxobacter_sp_1, Anaeromyxobacter_dehalogenans_1, Psychromonas_sp_1	[]	1
Carboxydothermus_hydrogenoformans_1, Heliobacterium_modesticaldum_1, Ferrimonas_balearica_2	[]	1
Acidovorax_ebreus_1, Delftia_acidovorans_1, Alicycliphilus_denitrificans_1, Verminephrobacter_eiseniae_1, Acidovorax_citrulli_1, Acidovorax_avenae_1, Acidovorax_sp_1, Delftia_sp_1	[]	1
Syntrophus_aciditrophicus_1, Thioploca_ingrica_2, Thioploca_ingrica_1, Desulfomonile_tiedjei_1	[180, 192]	1
Caldicellulosiruptor_hydrothermalis_1, Caldicellulosiruptor_saccharolyticus_1, Caldicellulosiruptor_kronotskyensis_1, Caldicellulosiruptor_owensensis_1, Caldicellulosiruptor_bescii_1, Caldicellulosiruptor_obsidiansis_1, Caldicellulosiruptor_lactoaceticus_1, Caldicellulosiruptor_kristjanssonii_1	[247]	1
Gluconacetobacter_diazotrophicus_1	[199, 254]	1
Bartonella_henselae_1, Bartonella_grahamii_1, Bartonella_vinsonii_1, Bartonella_tribocorum_1, Bartonella_bacilliformis_1, Bartonella_quintana_1, Bartonella_australis_1	[183, 198]	1
Pseudomonas_syringae_1, Pseudomonas_mendocina_1, Pseudomonas_fluorescens_1, Pseudomonas_brassicacearum_1, Pseudomonas_simiae_1, Pseudomonas_protegens_1, Pseudomonas_stutzeri_2, Pseudomonas_stutzeri_1, gamma_proteobacterium_1, Pseudomonas_chlororaphis_1, Methylophaga_frappieri_1, Pseudomonas_denitrificans_1, Methylococcus_capsulatus_1, Nitrosomonas_eutropha_1, Nitrosomonas_sp_1, Pseudomonas_sp_4, Pseudomonas_sp_3, Pseudomonas_cremoricolorata_1, Nitrosospira_multiformis_1, Pseudomonas_poae_1, Rhodocyclaceae_bacterium_1, Azoarcus_sp_1, Pseudomonas_pseudoalcaligenes_1, Azoarcus_sp_2, Tolumonas_auensis_2, Pseudomonas_mandelii_1, Pseudomonas_knackmussii_1, Azotobacter_vinelandii_1, Legionella_pneumophila_1, Pseudomonas_alkylphenolia_1, Legionella_oakridgensis_1, Pseudomonas_balearica_1, Desulfotalea_psychrophila_1, Sulfuritalea_hydrogenivorans_1, Azotobacter_chroococcum_1, Legionella_hackeliae_1, Pseudomonas_cichorii_1, Aromatoleum_aromaticum_1, Nitrosomonas_europaea_1, Pseudomonas_savastanoi_1, Legionella_fallonii_1, Legionella_longbeachae_1, Tatlockia_micdadei_1, Sulfuricella_denitrificans_1	[255]	1
Pseudoalteromonas_sp_1	[]	1
Marinobacter_similis_1, Marinobacter_sp_1, Marinobacter_adhaerens_1, Idiomarina_loihiensis_1, Marinobacter_hydrocarbonoclasticus_1, Alteromonas_sp_1, Glaciecola_psychrophila_1, Pseudoalteromonas_atlantica_1, Marinobacter_salarius_1, Glaciecola_sp_1	[]	1
Alcanivorax_pacificus_1, Kangiella_koreensis_1, Hahella_chejuensis_1	[256]	1
Cycloclasticus_zancles_1, Acidithiobacillus_ferrooxidans_1, Methylophaga_nitratireducenticrescens_1, Acidithiobacillus_caldus_1, Marichromatium_purpuratum_1, Cycloclasticus_sp_1, Nitrosococcus_halophilus_1, Pelobacter_carbinolicus_1, Thiocystis_violascens_1, Nitrosococcus_oceani_1, Alcanivorax_borkumensis_1, Alcanivorax_dieselolei_1, Allochromatium_vinosum_1, Nitrosococcus_watsonii_1, Thioflavicoccus_mobilis_1, Acidithiobacillus_ferrivorans_1	[]	1
endosymbiont_of_3	[257]	1
Coxiella_burnetii_1, Ferrimonas_balearica_1	[207]	1
Coxiella_endosymbiont_1	[206]	1
Thalassospira_xiamenensis_1	[]	1
Janthinobacterium_agaricidamnosum_1	[]	1
Methylovorus_glucosetrophus_1, Methylobacillus_flagellatus_1, Methylotenera_versatilis_1, Methylovorus_sp_1, Methylotenera_mobilis_1	[]	1
Comamonas_testosteroni_1	[]	1
Sideroxydans_lithotrophicus_1, Gallionella_capsiferriformans_1	[]	1
Thermovibrio_ammonificans_1, Desulfurobacterium_thermolithotrophum_1	[]	1
Hydrogenobacter_thermophilus_1, Thermocrinis_albus_1, Aquifex_aeolicus_1, Thermocrinis_ruber_1	[]	1
Micavibrio_aeruginosavorus_1	[]	1
Herminiimonas_arsenicoxydans_1, Janthinobacterium_sp_1	[]	1
Magnetospirillum_magneticum_1	[]	1
Rickettsiales_bacterium_1	[]	1
Tistrella_mobilis_1, Magnetospirillum_gryphiswaldense_1	[]	1
Acholeplasma_brassicae_1	[]	1
Acholeplasma_palmae_1	[]	1
Acholeplasma_laidlawii_1	[]	1
Candidatus_Phytoplasma_2	[]	1
Bacillus_mycoides_2, Bacillus_mycoides_1, Jeotgalibacillus_sp_1, Bacillus_subtilis_4, Bacillus_subtilis_2, Bacillus_thuringiensis_1, Bacillus_thuringiensis_5, Bacillus_cereus_1, Staphylococcus_hyicus_1, Staphylococcus_carnosus_1, Bacillus_megaterium_1, Oceanobacillus_iheyensis_2, Oceanobacillus_iheyensis_1, Bacillus_weihenstephanensis_1, Bacillus_weihenstephanensis_2, Carnobacterium_sp_1, Carnobacterium_maltaromaticum_1, Bacillus_atrophaeus_1, Staphylococcus_aureus_5, Staphylococcus_aureus_1, Staphylococcus_aureus_2, Virgibacillus_sp_1, Staphylococcus_saprophyticus_1, Staphylococcus_epidermidis_1, Bacillus_anthracis_1, Bacillus_amyloliquefaciens_1, Staphylococcus_pseudintermedius_1, Macrococcus_caseolyticus_1, Staphylococcus_xylosus_1, Staphylococcus_warneri_1, Bacillus_cytotoxicus_1, Staphylococcus_haemolyticus_1, Staphylococcus_lugdunensis_2, Staphylococcus_lugdunensis_1, Bacillus_sp_8, Bacillus_sp_3, Staphylococcus_pasteuri_1, Bacillus_bombysepticus_1, Bacillus_methylotrophicus_1, Bacillus_toyonensis_1	[225, 230, 243, 249]	1
Bacillus_thuringiensis_6	[224]	1
Bacillus_pumilus_1, Bacillus_sp_5	[227]	1
Bacillus_subtilis_1, Bacillus_cellulosilyticus_1, Geobacillus_sp_3, Geobacillus_sp_2, Geobacillus_sp_1, Geobacillus_sp_4, Bacillus_coagulans_1, Bacillus_coagulans_2, Lysinibacillus_varians_1, Bacillus_methanolicus_1, Solibacillus_silvestris_1, Bacillus_licheniformis_1, Geobacillus_thermodenitrificans_1, Geobacillus_thermodenitrificans_2, Bacillus_infantis_1, Bacillus_infantis_2, Bacillus_halodurans_1, Bacillus_amyloliquefaciens_2, Geobacillus_thermoglucosidasius_1, Bacillus_clausii_1, Bacillus_clausii_2, Lysinibacillus_fusiformis_1, Geobacillus_thermoleovorans_1, Geobacillus_thermoleovorans_2, Anoxybacillus_flavithermus_1, Bacillus_lehensis_1, Bacillus_lehensis_2, Geobacillus_kaustophilus_1, Geobacillus_kaustophilus_2, Bacillus_sp_2, Bacillus_sp_1, Bacillus_sp_7, Bacillus_sp_6, Lysinibacillus_sphaericus_1, Bacillus_pseudofirmus_2, Bacillus_pseudofirmus_1	[226]	1
Bacillus_selenitireducens_1	[]	1
Listeria_welshimeri_1, Lactobacillus_sanfranciscensis_1, Listeria_seeligeri_1, Listeria_ivanovii_1, Lactobacillus_buchneri_1, Lactobacillus_plantarum_1, Listeria_monocytogenes_1	[]	1
Bacillus_thuringiensis_4	[224]	1
Candidatus_Hepatoplasma_1	[]	1
Mycoplasma_mycoides_1, Mesoplasma_florum_1, Mycoplasma_fermentans_1, Mycoplasma_agalactiae_1, Mycoplasma_hominis_1, Mycoplasma_arthritidis_1, Mycoplasma_bovis_1, Mycoplasma_yeatsii_1, Mycoplasma_leachii_1, Mycoplasma_capricolum_1, Mycoplasma_canadense_1, Mycoplasma_putrefaciens_1, Mycoplasma_californicum_1	[]	1
Lactobacillus_hokkaidonensis_1	[]	1
Hirschia_baltica_1	[]	1
Pelagibacterium_halotolerans_1	[]	1
Parvularcula_bermudensis_1	[]	1
Maricaulis_maris_1	[]	1
Rhodospirillum_rubrum_1	[]	1
Rhodospirillum_photometricum_1	[]	1
Chelativorans_sp_1	[]	1
Polynucleobacter_necessarius_1, Polynucleobacter_necessarius_2, beta_proteobacterium_1	[]	1
Bartonella_clarridgeiae_1	[183]	1
Bacillus_cereus_3	[62, 224]	1
Wolbachia_endosymbiont_6	[]	1
