	Adjacency	Frequency
Candidatus_Methanoplasma_2	[]	1
Halorhabdus_utahensis_1, Halorhabdus_tiamatea_2	[]	1
Halovivax_ruber_1	[]	1
Halostagnicola_larsenii_2	[]	1
Haloterrigena_turkmenica_1	[]	1
Natronobacterium_gregoryi_2	[]	1
Natronomonas_pharaonis_1	[]	1
Natrinema_pellirubrum_2	[]	1
Natrinema_sp_1, Halobacterium_salinarum_2, Natronomonas_moolapensis_2, Halobacterium_sp_4, Halomicrobium_mukohataei_1	[]	1
Salinarchaeum_sp_2	[]	1
Haloquadratum_walsbyi_1	[]	1
Methanobacterium_sp_3	[218]	1
Methanobacterium_formicicum_1	[217]	1
Spirosoma_radiotolerans_1, Spirosoma_linguale_1	[]	1
Methanolacinia_petrolearia_1	[]	1
Methanobrevibacter_ruminantium_1	[]	1
Methanosarcina_vacuolata_1, Methanosarcina_mazei_2, Methanosarcina_sp_1, Methanosarcina_siciliae_2, Methanosarcina_lacustris_1, Methanosarcina_horonobensis_2, Methanosarcina_acetivorans_1, Methanosarcina_thermophila_2, Methanosarcina_barkeri_1	[]	1
Methanobacterium_lacus_3	[]	1
Methanolobus_psychrophilus_2	[]	1
Methanomethylovorans_hollandica_1	[]	1
Halorhabdus_tiamatea_3	[]	1
Candidatus_Methanomassiliicoccus_1	[]	1
Halorhabdus_utahensis_2	[]	1
Methanosphaera_stadtmanae_1	[]	1
Haloferax_mediterranei_1	[]	1
Methanobrevibacter_sp_1	[]	1
Methanobrevibacter_ruminantium_2	[]	1
Bos_taurus_14	[]	1
Ceratotherium_simum_3	[]	1
Felis_catus_548	[]	1
Felis_catus_516	[]	1
Felis_catus_320	[]	1
Felis_catus_804	[]	1
Felis_catus_250	[240]	1
Felis_catus_10	[239]	1
Felis_catus_269	[]	1
Felis_catus_306	[]	1
Felis_catus_494, Felis_catus_574	[]	1
Felis_catus_754	[]	1
Felis_catus_107	[]	1
Felis_catus_495	[]	1
Felis_catus_192	[]	1
Callorhinchus_milii_6	[]	1
Bos_taurus_29	[]	1
Gasterosteus_aculeatus_18	[]	1
Oryzias_latipes_70, Oryzias_latipes_68	[]	1
Latimeria_chalumnae_11	[]	1
Scheffersomyces_stipitis_4	[]	1
Loxodonta_africana_17	[]	1
Trichechus_manatus_10	[]	1
Felis_catus_784	[]	1
Petromyzon_marinus_5	[]	1
Felis_catus_228	[]	1
Oryctolagus_cuniculus_8	[]	1
Caenorhabditis_brenneri_3	[]	1
Caenorhabditis_elegans_1	[]	1
Felis_catus_100	[324]	1
Felis_catus_786	[264, 269, 406]	1
Felis_catus_690	[263, 408]	1
Felis_catus_262	[266]	1
Felis_catus_89	[265, 425]	1
Felis_catus_484	[268, 431]	1
Felis_catus_333	[267, 432]	1
Felis_catus_640	[263, 270, 471]	1
Felis_catus_592	[269, 479]	1
Felis_catus_772	[]	1
Felis_catus_277	[]	1
Gasterosteus_aculeatus_13	[]	1
Felis_catus_29	[]	1
Felis_catus_296	[]	1
Methanosarcina_acetivorans_2	[]	1
Felis_catus_397	[]	1
Felis_catus_150	[]	1
Macaca_mulatta_21	[]	1
Felis_catus_151	[]	1
Felis_catus_46	[]	1
Danio_rerio_18	[]	1
Felis_catus_600	[]	1
Felis_catus_430	[]	1
Felis_catus_182	[]	1
Felis_catus_477	[332]	1
Felis_catus_747	[]	1
Felis_catus_20	[341]	1
Felis_catus_55	[]	1
Felis_catus_773	[352]	1
Felis_catus_758	[294]	1
Felis_catus_391	[295, 364]	1
Felis_catus_635	[294, 371]	1
Felis_catus_216	[291, 293]	1
Felis_catus_202	[292, 296, 372]	1
Felis_catus_127	[295, 374]	1
Felis_catus_255	[387]	1
Felis_catus_32, Felis_catus_318	[299, 300, 406]	1
Felis_catus_638	[298, 408]	1
Felis_catus_777	[298, 308, 418]	1
Felis_catus_722	[]	1
Felis_catus_753	[]	1
Felis_catus_724	[304, 428]	1
Felis_catus_527	[303, 306]	1
Felis_catus_531	[306, 307, 433]	1
Felis_catus_401	[304, 305]	1
Felis_catus_163	[305]	1
Felis_catus_727	[300, 479]	1
Felis_catus_17, Felis_catus_403, Felis_catus_609	[311, 486]	1
Felis_catus_62	[]	1
Felis_catus_104	[309, 494]	1
Felis_catus_179	[]	1
Felis_catus_637	[350]	1
Felis_catus_248	[]	1
Felis_catus_499	[316, 364]	1
Felis_catus_18	[315, 431]	1
Felis_catus_802	[]	1
Felis_catus_625	[]	1
Felis_catus_98	[]	1
Felis_catus_673	[]	1
Felis_catus_452, Felis_catus_446	[322, 471]	1
Felis_catus_237	[321, 472]	1
Felis_catus_38	[482]	1
Felis_catus_672	[262, 488]	1
Felis_catus_542	[]	1
Felis_catus_730	[]	1
Mustela_putorius_36	[]	1
Felis_catus_766, Felis_catus_152	[337]	1
Felis_catus_79	[341]	1
Felis_catus_142	[]	1
Felis_catus_272	[]	1
Felis_catus_436, Felis_catus_284, Felis_catus_415, Felis_catus_239, Felis_catus_206	[286, 333, 338, 350, 402]	1
Felis_catus_213	[332, 340, 403]	1
Felis_catus_394	[]	1
Felis_catus_88	[336, 342, 352]	1
Felis_catus_813	[335, 343, 404]	1
Felis_catus_347, Felis_catus_353, Felis_catus_457, Felis_catus_725, Felis_catus_3, Felis_catus_715, Felis_catus_506, Felis_catus_149, Felis_catus_201, Felis_catus_539, Felis_catus_116, Felis_catus_108	[328, 338, 339, 342, 346, 353, 406, 464, 820]	1
Felis_catus_748, Felis_catus_77, Felis_catus_254, Felis_catus_507, Felis_catus_184, Felis_catus_167, Felis_catus_317, Felis_catus_567, Felis_catus_587, Felis_catus_390	[332, 337, 340, 345, 354, 388, 407]	1
Felis_catus_292, Felis_catus_639, Felis_catus_617, Felis_catus_646, Felis_catus_21, Felis_catus_575, Felis_catus_30, Felis_catus_87, Felis_catus_608	[337, 340, 341, 343, 389, 408]	1
Felis_catus_299	[333, 338, 339, 344, 409]	1
Felis_catus_161	[288, 329, 339]	1
Felis_catus_39	[335, 337, 343, 410]	1
Felis_catus_147	[336, 339, 342]	1
Felis_catus_225	[340, 411]	1
Felis_catus_197	[338]	1
Felis_catus_571	[337]	1
Felis_catus_534	[]	1
Felis_catus_311	[]	1
Felis_catus_257	[353, 416, 539]	1
Felis_catus_220, Felis_catus_97, Felis_catus_816	[313, 332, 351, 354, 385, 417, 822]	1
Felis_catus_334	[350]	1
Felis_catus_478	[290, 335]	1
Felis_catus_69, Felis_catus_615	[337, 349, 354, 355, 418]	1
Felis_catus_759, Felis_catus_278, Felis_catus_473, Felis_catus_177	[338, 350, 353, 419]	1
Felis_catus_674	[353]	1
Felis_catus_770	[366, 421]	1
Felis_catus_518	[]	1
Felis_catus_185	[]	1
Felis_catus_125	[424]	1
Felis_catus_570	[]	1
Felis_catus_286	[]	1
Felis_catus_612	[365]	1
Felis_catus_115	[365, 370, 426, 823]	1
Felis_catus_267, Felis_catus_44, Felis_catus_433, Felis_catus_92, Felis_catus_326, Felis_catus_270, Felis_catus_339, Felis_catus_584	[292, 315, 365, 366, 368, 372, 378, 431]	1
Felis_catus_384, Felis_catus_211, Felis_catus_170, Felis_catus_820, Felis_catus_117	[362, 363, 364, 367, 373, 432, 541]	1
Felis_catus_431, Felis_catus_75, Felis_catus_666, Felis_catus_439, Felis_catus_767, Felis_catus_551	[356, 364, 367, 374, 379, 383, 433]	1
Felis_catus_687	[365, 366, 384, 434, 824]	1
Felis_catus_629	[364]	1
Felis_catus_680	[372, 439]	1
Felis_catus_352	[363, 371, 373, 376]	1
Felis_catus_343, Felis_catus_696	[293, 370]	1
Felis_catus_528	[295, 364, 369, 373, 374, 375, 442]	1
Felis_catus_68	[365, 370, 372]	1
Felis_catus_422	[296, 366, 372]	1
Felis_catus_148	[372]	1
Felis_catus_815	[370]	1
Felis_catus_795	[]	1
Felis_catus_382	[364, 379, 445]	1
Felis_catus_738	[366, 378]	1
Felis_catus_265	[]	1
Felis_catus_618	[382]	1
Felis_catus_244	[381, 450]	1
Felis_catus_359	[366, 384]	1
Felis_catus_607	[367, 383, 453]	1
Felis_catus_541	[350]	1
Felis_catus_426	[]	1
Felis_catus_22	[297]	1
Ailuropoda_melanoleuca_30, Felis_catus_678	[338]	1
Felis_catus_807	[5, 339, 390, 460]	1
Felis_catus_659	[389]	1
Felis_catus_709	[393]	1
Felis_catus_56	[]	1
Felis_catus_180	[391]	1
Felis_catus_554, Felis_catus_593	[395, 408, 415, 456]	1
Felis_catus_502	[394, 409]	1
Felis_catus_582	[397]	1
Felis_catus_669	[396, 398]	1
Felis_catus_667	[397]	1
Felis_catus_745	[404]	1
Felis_catus_236	[401, 406, 416]	1
Felis_catus_451, Felis_catus_103	[400, 408]	1
Felis_catus_247	[332, 403, 407, 417, 468]	1
Felis_catus_388, Felis_catus_655, Felis_catus_792	[333, 402, 409]	1
Felis_catus_683, Felis_catus_361, Felis_catus_561	[336, 399, 405]	1
Felis_catus_462	[404]	1
Felis_catus_126, Felis_catus_412, Felis_catus_246, Felis_catus_663, Felis_catus_546, Felis_catus_190, Felis_catus_191, Felis_catus_459, Felis_catus_517, Felis_catus_370, Felis_catus_800	[263, 298, 337, 400, 407, 408, 410, 418, 457, 471]	1
Felis_catus_355, Felis_catus_737, Felis_catus_93, Felis_catus_159, Felis_catus_101, Felis_catus_337	[338, 402, 406, 409, 419, 472]	1
Felis_catus_51, Felis_catus_435, Felis_catus_657, Felis_catus_105, Felis_catus_616, Felis_catus_771, Felis_catus_27, Felis_catus_497, Felis_catus_480, Felis_catus_118	[264, 299, 339, 394, 401, 406, 409, 460, 473]	1
Felis_catus_249	[340, 395, 403, 407, 408, 411, 474]	1
Felis_catus_789	[342, 406]	1
Felis_catus_369	[344, 409]	1
Felis_catus_332	[]	1
Felis_catus_552	[]	1
Felis_catus_610	[415, 418]	1
Felis_catus_447	[394, 414]	1
Felis_catus_808	[349, 400, 418]	1
Felis_catus_227	[350, 402, 419, 477]	1
Felis_catus_350, Felis_catus_713, Felis_catus_469, Felis_catus_685	[300, 353, 406, 414, 416, 419, 479]	1
Felis_catus_204, Felis_catus_579, Felis_catus_809	[354, 407, 417, 418]	1
Felis_catus_287, Felis_catus_399	[421, 422, 431, 439, 482]	1
Felis_catus_633	[356, 420, 433, 483]	1
Felis_catus_723	[420, 437]	1
Felis_catus_728	[425]	1
Felis_catus_229	[359, 425]	1
Felis_catus_732, Felis_catus_581	[266, 423, 424, 436]	1
Felis_catus_418, Felis_catus_322	[363, 427, 432, 451]	1
Felis_catus_158	[426, 434, 484]	1
Felis_catus_717	[303, 429]	1
Felis_catus_371	[428, 430]	1
Felis_catus_627, Felis_catus_146	[429]	1
Felis_catus_752, Felis_catus_288, Felis_catus_482, Felis_catus_362, Felis_catus_604, Felis_catus_703	[267, 316, 364, 420, 432, 433, 437, 438, 442, 445, 486]	1
Felis_catus_392, Felis_catus_235	[268, 365, 426, 431, 434, 452, 487, 543]	1
Felis_catus_354, Felis_catus_73, Felis_catus_424, Felis_catus_427, Felis_catus_368, Felis_catus_785, Felis_catus_598, Felis_catus_112	[305, 366, 421, 431, 434, 435, 436, 462, 488]	1
Felis_catus_283	[367, 427, 432, 433, 443, 453, 489]	1
Felis_catus_799	[433]	1
Felis_catus_560	[425, 433]	1
Felis_catus_74	[422, 431]	1
Felis_catus_275	[431]	1
Felis_catus_136	[369, 420, 442]	1
Felis_catus_700	[]	1
Felis_catus_45	[]	1
Felis_catus_156	[372, 431, 439, 494]	1
Felis_catus_279	[434, 454]	1
Felis_catus_183	[]	1
Felis_catus_76	[378, 431, 495]	1
Felis_catus_141	[]	1
Felis_catus_529	[]	1
Felis_catus_378	[451]	1
Felis_catus_124	[]	1
Felis_catus_402	[382, 496]	1
Felis_catus_36	[426, 448, 452]	1
Felis_catus_91	[432, 451, 453]	1
Felis_catus_677	[384, 434, 452, 454]	1
Felis_catus_196	[443, 453]	1
Felis_catus_11	[]	1
Felis_catus_750	[394]	1
Felis_catus_481	[406]	1
Felis_catus_603	[]	1
Felis_catus_301	[]	1
Felis_catus_133	[14, 389, 408]	1
Felis_catus_374	[]	1
Felis_catus_238	[18, 433]	1
Mustela_putorius_12	[]	1
Felis_catus_358	[337, 471]	1
Felis_catus_503	[]	1
Felis_catus_644	[]	1
Felis_catus_385	[]	1
Felis_catus_702	[402, 472, 477, 497]	1
Ailuropoda_melanoleuca_22	[]	1
Felis_catus_404	[]	1
Felis_catus_128, Felis_catus_123, Felis_catus_734, Felis_catus_735, Felis_catus_580, Felis_catus_109, Felis_catus_474, Felis_catus_501, Felis_catus_568, Felis_catus_524, Felis_catus_496, Felis_catus_762	[269, 321, 406, 464, 472, 473, 479, 499]	1
Felis_catus_636, Felis_catus_509, Felis_catus_425, Felis_catus_585	[322, 407, 468, 471, 474]	1
Felis_catus_744	[408, 471, 474, 480]	1
