	Adjacency	Frequency
Drosophila_yakuba_1, Drosophila_grimshawi_1, Drosophila_sechellia_1, Drosophila_ananassae_3, Drosophila_ananassae_6, Drosophila_ananassae_4, Drosophila_ananassae_5, Drosophila_melanogaster_1, Drosophila_pseudoobscura_1, Pristionchus_pacificus_2, Drosophila_willistoni_2, Drosophila_willistoni_1, Drosophila_erecta_1, Pristionchus_pacificus_12, Drosophila_virilis_1, Drosophila_simulans_1, Drosophila_mojavensis_2, Drosophila_mojavensis_1, Drosophila_persimilis_1	[118]	1
Methanococcus_voltae_1, Methanococcus_maripaludis_1	[]	1
Methanococcus_vannielii_1	[]	1
Pristionchus_pacificus_9	[]	1
Encephalitozoon_cuniculi_1, Encephalitozoon_intestinalis_1	[]	1
Thermoplasmatales_archaeon_1	[]	1
Drosophila_grimshawi_2	[]	1
Faecalibacterium_prausnitzii_2, Faecalibacterium_prausnitzii_1	[]	1
Danio_rerio_45	[]	1
Mustela_putorius_9	[]	1
Ailuropoda_melanoleuca_9	[]	1
Ailuropoda_melanoleuca_6	[]	1
Tarsius_syrichta_10	[]	1
Danio_rerio_235	[]	1
Anopheles_gambiae_1	[104]	1
Mageeibacillus_indolicus_1	[]	1
Encephalitozoon_hellem_1, Encephalitozoon_romaleae_1	[121]	1
Encephalitozoon_cuniculi_2	[120]	1
Ornithobacterium_rhinotracheale_1	[]	1
Neurospora_crassa_3	[]	1
Medicago_truncatula_7	[]	1
Danio_rerio_151	[]	1
Treponema_brennaborense_1	[]	1
Treponema_succinifaciens_1	[]	1
Caenorhabditis_japonica_3	[]	1
Loxodonta_africana_33	[]	1
Loxodonta_africana_31, Callorhinchus_milii_19	[131, 136]	1
Gasterosteus_aculeatus_41, Danio_rerio_136	[130, 134]	1
Petromyzon_marinus_14	[]	1
Monodelphis_domestica_4	[]	1
Danio_rerio_204	[131, 135]	1
Danio_rerio_443	[134]	1
Callorhinchus_milii_21	[130]	1
Candidatus_Hepatoplasma_1	[]	1
Medicago_truncatula_48	[]	1
Oryza_sativa_4	[]	1
Zea_mays_2	[144]	1
Zea_mays_1, Oryza_sativa_3, Oryza_sativa_8, Sorghum_bicolor_3	[]	1
Vitis_vinifera_14	[145]	1
Populus_trichocarpa_13, Glycine_max_10, Glycine_max_8, Glycine_max_1, Vitis_vinifera_5, Glycine_max_5	[146, 154]	1
Populus_trichocarpa_6, Populus_trichocarpa_2, Medicago_truncatula_9, Zea_mays_5, Glycine_max_4, Medicago_truncatula_38, Medicago_truncatula_35, Physcomitrella_patens_2, Medicago_truncatula_14, Arabidopsis_thaliana_2, Arabidopsis_thaliana_4, Arabidopsis_thaliana_1, Arabidopsis_thaliana_3, Oryza_sativa_1, Medicago_truncatula_40, Sorghum_bicolor_4, Brachypodium_distachyon_2, Brachypodium_distachyon_3, Medicago_truncatula_59, Brachypodium_distachyon_1, Glycine_max_2, Glycine_max_3, Glycine_max_7, Physcomitrella_patens_3, Vitis_vinifera_4	[140, 145, 146, 155]	1
Glycine_max_9	[142, 144]	1
Physcomitrella_patens_1	[143, 144]	1
Populus_trichocarpa_8	[]	1
Arabidopsis_thaliana_5, Vitis_vinifera_9	[149, 152]	1
Arabidopsis_thaliana_8	[148]	1
Populus_trichocarpa_3, Populus_trichocarpa_12, Oryza_sativa_7, Zea_mays_11, Sorghum_bicolor_2, Vitis_vinifera_8	[154]	1
Oryza_sativa_11, Sorghum_bicolor_8	[152, 153, 155]	1
Oryza_sativa_10	[148, 151]	1
Sorghum_bicolor_7	[151]	1
Populus_trichocarpa_9, Glycine_max_6	[143, 150]	1
Populus_trichocarpa_5	[144, 151]	1
Physcomitrella_patens_6	[]	1
Ilyobacter_polytropus_1	[]	1
Saprospira_grandis_1	[]	1
Pristionchus_pacificus_1, Caenorhabditis_briggsae_1, Caenorhabditis_elegans_1, Caenorhabditis_brenneri_2, Caenorhabditis_japonica_1, Caenorhabditis_brenneri_1, Caenorhabditis_remanei_1, Caenorhabditis_remanei_3	[168]	1
Caenorhabditis_briggsae_2	[]	1
Fusobacterium_nucleatum_1	[]	1
Hymenobacter_swuensis_1, Hymenobacter_sp_1, Hymenobacter_sp_2	[]	1
Porphyromonas_asaccharolytica_1	[]	1
Caenorhabditis_briggsae_3	[]	1
Strongylocentrotus_purpuratus_7	[]	1
Strongylocentrotus_purpuratus_8, Strongylocentrotus_purpuratus_4, Strongylocentrotus_purpuratus_2, Strongylocentrotus_purpuratus_1	[168]	1
Strongylocentrotus_purpuratus_5	[]	1
Caenorhabditis_japonica_2	[159, 166]	1
Erysipelothrix_rhusiopathiae_1	[]	1
Porphyromonas_gingivalis_1	[]	1
Caenorhabditis_elegans_2	[]	1
Mannheimia_varigena_2	[]	1
Mycoplasma_penetrans_1	[]	1
butyrate-producing_bacterium_1	[]	1
Niastella_koreensis_2	[]	1
Candidatus_Mycoplasma_1	[]	1
Mycoplasma_pneumoniae_1, Mycoplasma_gallisepticum_1, Mycoplasma_genitalium_1	[]	1
Mycoplasma_suis_1, Candidatus_Mycoplasma_2, Mycoplasma_wenyonii_1, Mycoplasma_ovis_1, Mycoplasma_parvum_1	[]	1
Danio_rerio_236	[]	1
Callorhinchus_milii_17	[]	1
Candidatus_Korarchaeum_1	[]	1
Ureaplasma_diversum_1	[]	1
Ureaplasma_urealyticum_1, Ureaplasma_parvum_1	[]	1
Bos_taurus_3	[]	1
Mycoplasma_yeatsii_1, Mycoplasma_mycoides_2, Mycoplasma_mycoides_1, Mesoplasma_florum_1, Spiroplasma_sabaudiense_1, Mycoplasma_leachii_1, Mycoplasma_capricolum_2, Mycoplasma_capricolum_1, Mycoplasma_putrefaciens_1	[]	1
Spiroplasma_apis_1, Spiroplasma_diminutum_1, Spiroplasma_culicicola_1, Spiroplasma_taiwanense_1	[]	1
Clostridium_sordellii_1	[]	1
Xenopus_tropicalis_18	[]	1
Escherichia_coli_9	[]	1
Enterobacter_cloacae_3, Klebsiella_pneumoniae_2, Escherichia_coli_10	[]	1
Salmonella_enterica_13, Salmonella_enterica_2, Escherichia_coli_3	[192]	1
Salmonella_enterica_3	[191]	1
Fibrella_aestuarina_2	[]	1
Plasmodium_falciparum_1	[]	1
Ornithorhynchus_anatinus_4	[]	1
Schizosaccharomyces_pombe_1	[197]	1
Schizosaccharomyces_pombe_2	[196]	1
Taeniopygia_guttata_6, Geospiza_fortis_4	[199, 200, 276]	1
Equus_caballus_4, Balaenoptera_acutorostrata_7	[198, 280]	1
Tursiops_truncatus_6	[198, 378]	1
Trichechus_manatus_14	[202, 424]	1
Petromyzon_marinus_65	[201, 425]	1
Danio_rerio_199	[]	1
Petromyzon_marinus_4	[428]	1
Danio_rerio_420	[206]	1
Danio_rerio_203	[205, 210, 401, 434]	1
Danio_rerio_224, Danio_rerio_453	[208]	1
Danio_rerio_268	[207]	1
Chrysemys_picta_13	[210]	1
Danio_rerio_116	[206, 209, 438]	1
Loxodonta_africana_36	[]	1
Chrysemys_picta_1	[]	1
Methanobacterium_formicicum_2	[]	1
Rattus_norvegicus_2	[238]	1
Penicillium_chrysogenum_2, Aspergillus_fumigatus_1	[]	1
Rattus_norvegicus_6, Cricetulus_griseus_8, Mus_musculus_5	[378]	1
Leptotrichia_buccalis_1	[]	1
Callorhinchus_milii_33, Tarsius_syrichta_6, Loxodonta_africana_35, Callorhinchus_milii_28	[219]	1
Danio_rerio_153, Danio_rerio_269	[218, 220, 221, 223]	1
Danio_rerio_80	[219]	1
Danio_rerio_114	[219]	1
Danio_rerio_421	[]	1
Danio_rerio_419	[219, 224]	1
Danio_rerio_134	[223]	1
Aspergillus_oryzae_1, Aspergillus_oryzae_2	[]	1
Loxodonta_africana_24	[]	1
Pongo_pygmaeus_18	[]	1
Gasterosteus_aculeatus_27	[229, 230, 232, 238]	1
Petromyzon_marinus_8	[228, 234]	1
Gasterosteus_aculeatus_15, Danio_rerio_104, Danio_rerio_253	[228, 231, 235]	1
Danio_rerio_108	[230]	1
Petromyzon_marinus_52	[228]	1
Takifugu_rubripes_11	[]	1
Petromyzon_marinus_58	[229]	1
Danio_rerio_266	[230]	1
Cricetulus_griseus_4	[]	1
Danio_rerio_462	[]	1
Callorhinchus_milii_2	[214, 228]	1
Gasterosteus_aculeatus_37	[250]	1
Canis_familiaris_5, Loxodonta_africana_13, Trichechus_manatus_1, Macropus_eugenii_2	[241, 244, 276, 375]	1
Danio_rerio_333, Danio_rerio_367	[240, 283]	1
Nomascus_leucogenys_15	[]	1
Homo_sapiens_9, Gorilla_gorilla_10, Pan_troglodytes_10	[]	1
Oryzias_latipes_3	[240]	1
Gorilla_gorilla_14, Macaca_mulatta_8, Nomascus_leucogenys_2	[246, 247]	1
Pongo_pygmaeus_27	[245]	1
Homo_sapiens_17	[245]	1
Pan_troglodytes_3	[]	1
Danio_rerio_102	[]	1
Xenopus_tropicalis_5	[239, 251, 364]	1
Danio_rerio_193, Danio_rerio_191, Danio_rerio_42, Danio_rerio_278, Danio_rerio_274	[250, 336]	1
Danio_rerio_1	[]	1
Gadus_morhua_15	[]	1
Callorhinchus_milii_18, Gasterosteus_aculeatus_26, Chrysemys_picta_10	[255, 340]	1
Danio_rerio_174, Gasterosteus_aculeatus_10, Gasterosteus_aculeatus_21, Danio_rerio_41, Danio_rerio_336, Danio_rerio_316, Danio_rerio_10, Danio_rerio_23	[254, 256, 257, 258, 261, 341, 408]	1
Danio_rerio_465	[255]	1
Danio_rerio_215	[255]	1
Danio_rerio_241	[255]	1
Petromyzon_marinus_40	[260]	1
Xenopus_tropicalis_10, Petromyzon_marinus_30	[259, 263]	1
Danio_rerio_302	[255, 386]	1
Callithrix_jacchus_11	[]	1
Petromyzon_marinus_18	[260]	1
Petromyzon_marinus_12	[265]	1
Petromyzon_marinus_9	[264]	1
Gadus_morhua_2	[]	1
Dasypus_novemcinctus_6, Canis_familiaris_3	[280]	1
Anolis_carolinensis_2, Anolis_carolinensis_3	[293]	1
Danio_rerio_149, Danio_rerio_146	[]	1
Danio_rerio_72, Danio_rerio_209	[271, 272, 283, 326, 343, 365]	1
Danio_rerio_479, Danio_rerio_290	[270, 344]	1
Chrysemys_picta_6	[270]	1
Gadus_morhua_4, Gadus_morhua_6, Gadus_morhua_1, Gadus_morhua_7	[274, 290]	1
Gadus_morhua_5	[273]	1
Monodelphis_domestica_3, Macropus_eugenii_4	[277]	1
Rattus_norvegicus_5, Gasterosteus_aculeatus_12, Gasterosteus_aculeatus_13, Gasterosteus_aculeatus_11, Gasterosteus_aculeatus_18, Gasterosteus_aculeatus_19, Latimeria_chalumnae_9, Canis_familiaris_8, Danio_rerio_3, Microcebus_murinus_5, Microcebus_murinus_4, Microcebus_murinus_2, Microcebus_murinus_1, Myotis_lucifugus_1, Myotis_lucifugus_2, Callithrix_jacchus_14, Gasterosteus_aculeatus_36, Tursiops_truncatus_5, Oryzias_latipes_1, Pongo_pygmaeus_13, Pongo_pygmaeus_19, Trichechus_manatus_15, Trichechus_manatus_17, Mustela_putorius_10, Mustela_putorius_12, Mustela_putorius_13, Ovis_aries_1, Papio_anubis_14, Ovis_aries_2, Ailuropoda_melanoleuca_20, Homo_sapiens_12, Homo_sapiens_13, Homo_sapiens_16, Gasterosteus_aculeatus_32, Anolis_carolinensis_4, Ornithorhynchus_anatinus_3, Ornithorhynchus_anatinus_1, Ornithorhynchus_anatinus_2, Felis_catus_9, Spermophilus_tridecemlineatus_1, Papio_hamadryas_8, Papio_hamadryas_9, Papio_hamadryas_5, Papio_hamadryas_6, Papio_hamadryas_1, Papio_hamadryas_3, Oreochromis_niloticus_1, Homo_sapiens_23, Tursiops_truncatus_2, Tursiops_truncatus_3, Tursiops_truncatus_1, Tursiops_truncatus_4, Cricetulus_griseus_2, Cricetulus_griseus_9, Pongo_pygmaeus_5, Pongo_pygmaeus_9, Macaca_mulatta_23, Gasterosteus_aculeatus_1, Gasterosteus_aculeatus_2, Papio_anubis_19, Danio_rerio_75, Monodelphis_domestica_2, Monodelphis_domestica_1, Gorilla_gorilla_12, Geospiza_fortis_6, Geospiza_fortis_1, Geospiza_fortis_2, Geospiza_fortis_3, Mustela_putorius_5, Ochotona_princeps_2, Takifugu_rubripes_12, Ceratotherium_simum_1, Gallus_gallus_4, Gallus_gallus_3, Gallus_gallus_2, Sus_scrofa_9, Sus_scrofa_6, Sus_scrofa_1, Papio_anubis_8, Felis_catus_16, Otolemur_garnettii_1, Otolemur_garnettii_2, Xenopus_tropicalis_6, Xenopus_tropicalis_2, Xenopus_tropicalis_3, Saimiri_boliviensis_1, Ochotona_princeps_3, Ochotona_princeps_1, Loxodonta_africana_11, Tarsius_syrichta_4, Tarsius_syrichta_1, Tarsius_syrichta_2, Callorhinchus_milii_12, Callorhinchus_milii_13, Callorhinchus_milii_15, Dasypus_novemcinctus_3, Dasypus_novemcinctus_1, Dasypus_novemcinctus_4, Microcebus_murinus_3, Gasterosteus_aculeatus_5, Chrysemys_picta_3, Sarcophilus_harrisii_1, Macaca_mulatta_11, Loxodonta_africana_9, Loxodonta_africana_8, Bos_taurus_11, Bos_taurus_12, Equus_caballus_2, Equus_caballus_6, Bos_taurus_7, Sorex_araneus_1, Latimeria_chalumnae_2, Trichechus_manatus_19, Trichechus_manatus_16, Trichechus_manatus_11, Loxodonta_africana_34, Callorhinchus_milii_31, Mus_musculus_1, Mus_musculus_3, Gorilla_gorilla_5, Gorilla_gorilla_7, Gorilla_gorilla_6, Felis_catus_22, Strongylocentrotus_purpuratus_3, Ornithorhynchus_anatinus_11, Erinaceus_europaeus_1, Gasterosteus_aculeatus_4, Gasterosteus_aculeatus_6, Macaca_mulatta_7, Callorhinchus_milii_3, Callorhinchus_milii_9, Xenopus_tropicalis_14, Xenopus_tropicalis_17, Pan_troglodytes_22, Taeniopygia_guttata_3, Taeniopygia_guttata_1, Taeniopygia_guttata_7, Heterocephalus_glaber_1, Melopsittacus_undulatus_5, Callorhinchus_milii_23, Papio_anubis_9, Canis_familiaris_11, Macaca_mulatta_2, Macaca_mulatta_1, Macaca_mulatta_4, Macaca_mulatta_5, Trichechus_manatus_3, Macropus_eugenii_1, Macropus_eugenii_3, Callorhinchus_milii_1, Callorhinchus_milii_7, Nomascus_leucogenys_1, Pan_troglodytes_6, Pan_troglodytes_4, Pan_troglodytes_2, Loxodonta_africana_3, Loxodonta_africana_5, Loxodonta_africana_4, Nomascus_leucogenys_5, Papio_anubis_6, Ailuropoda_melanoleuca_1, Papio_anubis_10, Pan_troglodytes_1, Callithrix_jacchus_2, Callithrix_jacchus_7, Petromyzon_marinus_37, Petromyzon_marinus_38, Cavia_porcellus_9, Cavia_porcellus_2, Cavia_porcellus_1, Cavia_porcellus_4, Loxodonta_africana_37, Meleagris_gallopavo_2, Saimiri_boliviensis_6, Pongo_pygmaeus_28, Petromyzon_marinus_1, Takifugu_rubripes_3, Takifugu_rubripes_2, Takifugu_rubripes_5, Takifugu_rubripes_4, Equus_caballus_3, Balaenoptera_acutorostrata_1, Chrysemys_picta_4, Bos_taurus_1, Bos_taurus_5, Ceratotherium_simum_3, Danio_rerio_432, Canis_familiaris_4, Meleagris_gallopavo_1, Melopsittacus_undulatus_1, Danio_rerio_36, Rattus_norvegicus_3, Oryctolagus_cuniculus_4, Oryctolagus_cuniculus_5, Oryctolagus_cuniculus_1, Danio_rerio_35	[198, 240, 277, 278, 279, 280, 281, 283, 290, 294, 299, 304, 311, 327, 345, 378, 409]	1
Ceratotherium_simum_4, Ceratotherium_simum_2, Loxodonta_africana_18, Trichechus_manatus_13	[275, 276, 282]	1
Ornithorhynchus_anatinus_8, Homo_sapiens_21, Strongylocentrotus_purpuratus_9	[276, 284]	1
Pongo_pygmaeus_15	[276, 285]	1
Tarsius_syrichta_5, Bos_taurus_2	[199, 267, 276]	1
Petromyzon_marinus_39, Papio_anubis_12, Gasterosteus_aculeatus_3, Bos_taurus_6, Petromyzon_marinus_67, Petromyzon_marinus_15, Macaca_mulatta_9, Papio_hamadryas_11, Petromyzon_marinus_28, Nomascus_leucogenys_7, Pan_troglodytes_8, Petromyzon_marinus_36, Saimiri_boliviensis_3, Pongo_pygmaeus_29, Petromyzon_marinus_2	[276, 282, 288, 295, 300, 305, 449]	1
Petromyzon_marinus_11	[277, 281]	1
Gallus_gallus_6, Danio_rerio_173, Danio_rerio_179, Danio_rerio_190, Gasterosteus_aculeatus_14, Danio_rerio_161, Danio_rerio_233, Homo_sapiens_6, Danio_rerio_437, Danio_rerio_177, Danio_rerio_11, Ailuropoda_melanoleuca_24, Nomascus_leucogenys_11, Danio_rerio_62, Danio_rerio_61, Pongo_pygmaeus_3, Gorilla_gorilla_17, Danio_rerio_48, Danio_rerio_382, Danio_rerio_279, Danio_rerio_277, Danio_rerio_255, Gasterosteus_aculeatus_7, Danio_rerio_414, Danio_rerio_454, Danio_rerio_297, Danio_rerio_160, Ornithorhynchus_anatinus_10, Danio_rerio_112, Danio_rerio_332, Danio_rerio_87, Danio_rerio_320, Danio_rerio_322, Taeniopygia_guttata_5, Gasterosteus_aculeatus_40, Danio_rerio_95, Danio_rerio_91, Danio_rerio_147, Pan_troglodytes_12, Pan_troglodytes_19, Danio_rerio_133, Gasterosteus_aculeatus_8, Danio_rerio_150, Danio_rerio_283, Nomascus_leucogenys_3, Danio_rerio_123, Danio_rerio_205, Danio_rerio_396, Balaenoptera_acutorostrata_6, Danio_rerio_148, Danio_rerio_141, Danio_rerio_144, Oryctolagus_cuniculus_6	[241, 270, 276, 284, 285, 287, 288, 291, 296, 301, 306, 312, 329, 346, 366, 379, 387, 410, 450]	1
Danio_rerio_49	[278, 283, 286, 297, 313]	1
Danio_rerio_71	[279, 283, 286, 367]	1
Danio_rerio_5	[284, 285]	1
Danio_rerio_305, Danio_rerio_303, Danio_rerio_308	[283]	1
Danio_rerio_240, Petromyzon_marinus_68, Petromyzon_marinus_51, Pongo_pygmaeus_24	[281, 283, 289]	1
Petromyzon_marinus_34	[288]	1
Balaenoptera_acutorostrata_5	[273, 276, 291]	1
Danio_rerio_258, Danio_rerio_259, Danio_rerio_375	[283, 290, 298]	1
Callithrix_jacchus_5	[293, 294, 411]	1
Petromyzon_marinus_5, Petromyzon_marinus_49, Petromyzon_marinus_66, Petromyzon_marinus_16, Petromyzon_marinus_3, Petromyzon_marinus_6	[268, 292, 295, 308, 347]	1
Gorilla_gorilla_22, Xenopus_tropicalis_15, Danio_rerio_38	[276, 292, 295, 296, 330]	1
Petromyzon_marinus_46, Petromyzon_marinus_41, Petromyzon_marinus_42, Petromyzon_marinus_35	[281, 293, 294]	1
Danio_rerio_355, Danio_rerio_4, Callithrix_jacchus_15, Danio_rerio_408, Danio_rerio_474, Danio_rerio_251, Danio_rerio_51, Danio_rerio_110, Danio_rerio_119, Danio_rerio_324, Danio_rerio_327, Danio_rerio_93, Danio_rerio_90, Pan_troglodytes_17, Danio_rerio_482, Danio_rerio_444, Danio_rerio_140, Danio_rerio_138	[283, 294, 297, 298, 302, 310, 331, 348, 368, 380]	1
Danio_rerio_455	[284, 296, 349]	1
Danio_rerio_188, Danio_rerio_60	[291, 296]	1
Chrysemys_picta_9	[276, 300, 301]	1
Petromyzon_marinus_21	[281, 299]	1
Danio_rerio_196, Danio_rerio_237, Danio_rerio_230, Danio_rerio_65, Danio_rerio_281, Danio_rerio_44, Danio_rerio_126	[283, 299, 302]	1
Rattus_norvegicus_1, Danio_rerio_82, Danio_rerio_158	[296, 301]	1
Gorilla_gorilla_13	[]	1
Rattus_norvegicus_7, Gorilla_gorilla_16, Callorhinchus_milii_24, Bos_taurus_9, Oryctolagus_cuniculus_2	[276, 305, 306, 333]	1
Petromyzon_marinus_54, Petromyzon_marinus_10	[281, 304]	1
Danio_rerio_227, Danio_rerio_74, Danio_rerio_389, Danio_rerio_17, Danio_rerio_200, Danio_rerio_286	[283, 304, 310, 351, 381]	1
Danio_rerio_472	[]	1
Petromyzon_marinus_43	[293, 309]	1
Felis_catus_15	[308]	1
Danio_rerio_50, Danio_rerio_449, Danio_rerio_447, Loxodonta_africana_1, Danio_rerio_312	[296, 306, 334]	1
Callorhinchus_milii_32	[276, 312]	1
Danio_rerio_404, Danio_rerio_397	[283, 311, 313, 353]	1
Danio_rerio_55	[284, 312]	1
Sebaldella_termitidis_1	[]	1
Gasterosteus_aculeatus_25, Gallus_gallus_5, Danio_rerio_344	[316, 317, 318, 354]	1
Ornithorhynchus_anatinus_6	[315]	1
Petromyzon_marinus_47	[315]	1
